,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
44,146562,Santi Cazorla,29,https://cdn.sofifa.org/sm/15/players/146562.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Arsenal,https://cdn.sofifa.org/xs/15/teams/1.png,€22.5M,€160K,2117
45,143001,C. Tévez,30,https://cdn.sofifa.org/sm/15/players/143001.png,Argentina,https://cdn.sofifa.org/flags/52.png,85,85,Boca Juniors,https://cdn.sofifa.org/xs/15/teams/1877.png,€21M,€110K,2167
46,48940,P. Čech,32,https://cdn.sofifa.org/sm/15/players/48940.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,85,85,Chelsea,https://cdn.sofifa.org/xs/15/teams/5.png,€18M,€165K,1361
47,45197,Xabi Alonso,32,https://cdn.sofifa.org/sm/15/players/45197.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,FC Bayern Munich,https://cdn.sofifa.org/xs/15/teams/21.png,€11.5M,€165K,2133
48,20289,Y. Touré,31,https://cdn.sofifa.org/sm/15/players/20289.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,85,85,Manchester City,https://cdn.sofifa.org/xs/15/teams/10.png,€17M,€165K,2246
49,7826,R. van Persie,30,https://cdn.sofifa.org/sm/15/players/7826.png,Netherlands,https://cdn.sofifa.org/flags/34.png,85,85,Manchester United,https://cdn.sofifa.org/xs/15/teams/11.png,€21M,€180K,2020
50,195864,P. Pogba,21,https://cdn.sofifa.org/sm/15/players/195864.png,France,https://cdn.sofifa.org/flags/18.png,84,91,Juventus,https://cdn.sofifa.org/xs/15/teams/45.png,€18.5M,€135K,2239
51,188152,Oscar,22,https://cdn.sofifa.org/sm/15/players/188152.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,88,Chelsea,https://cdn.sofifa.org/xs/15/teams/5.png,€21M,€155K,1987
52,182493,D. Godín,28,https://cdn.sofifa.org/sm/15/players/182493.png,Uruguay,https://cdn.sofifa.org/flags/60.png,84,84,Atlético Madrid,https://cdn.sofifa.org/xs/15/teams/240.png,€19M,€170K,1907
53,179846,S. Khedira,27,https://cdn.sofifa.org/sm/15/players/179846.png,Germany,https://cdn.sofifa.org/flags/21.png,84,86,Real Madrid CF,https://cdn.sofifa.org/xs/15/teams/243.png,€19.5M,€170K,2064
54,177610,Javi Martinez,25,https://cdn.sofifa.org/sm/15/players/177610.png,Spain,https://cdn.sofifa.org/flags/45.png,84,85,FC Bayern Munich,https://cdn.sofifa.org/xs/15/teams/21.png,€21M,€150K,2006
55,177509,M. Benatia,27,https://cdn.sofifa.org/sm/15/players/177509.png,Morocco,https://cdn.sofifa.org/flags/129.png,84,86,FC Bayern Munich,https://cdn.sofifa.org/xs/15/teams/21.png,€20.5M,€155K,1782
56,167664,G. Higuaín,26,https://cdn.sofifa.org/sm/15/players/167664.png,Argentina,https://cdn.sofifa.org/flags/52.png,84,86,Napoli,https://cdn.sofifa.org/xs/15/teams/48.png,€27M,€155K,1921
57,165239,S. Nasri,27,https://cdn.sofifa.org/sm/15/players/165239.png,France,https://cdn.sofifa.org/flags/18.png,84,84,Manchester City,https://cdn.sofifa.org/xs/15/teams/10.png,€23M,€175K,2021
58,152729,Piqué,27,https://cdn.sofifa.org/sm/15/players/152729.png,Spain,https://cdn.sofifa.org/flags/45.png,84,87,FC Barcelona,https://cdn.sofifa.org/xs/15/teams/241.png,€20.5M,€190K,1912
59,143745,A. Turan,27,https://cdn.sofifa.org/sm/15/players/143745.png,Turkey,https://cdn.sofifa.org/flags/48.png,84,87,Atlético Madrid,https://cdn.sofifa.org/xs/15/teams/240.png,€23M,€175K,2194
60,139869,W. Sneijder,30,https://cdn.sofifa.org/sm/15/players/139869.png,Netherlands,https://cdn.sofifa.org/flags/34.png,84,84,Galatasaray SK,https://cdn.sofifa.org/xs/15/teams/325.png,€21M,€110K,2099
61,138956,G. Chiellini,29,https://cdn.sofifa.org/sm/15/players/138956.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/xs/15/teams/45.png,€17.5M,€145K,1812
62,5479,Casillas,33,https://cdn.sofifa.org/sm/15/players/5479.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,Real Madrid CF,https://cdn.sofifa.org/xs/15/teams/243.png,€16.5M,€135K,1398
63,199556,M. Verratti,21,https://cdn.sofifa.org/sm/15/players/199556.png,Italy,https://cdn.sofifa.org/flags/27.png,83,90,Paris Saint-Germain,https://cdn.sofifa.org/xs/15/teams/73.png,€13.5M,€110K,2154
64,197781,Isco,22,https://cdn.sofifa.org/sm/15/players/197781.png,Spain,https://cdn.sofifa.org/flags/45.png,83,88,Real Madrid CF,https://cdn.sofifa.org/xs/15/teams/243.png,€15M,€125K,1988
65,197445,D. Alaba,22,https://cdn.sofifa.org/sm/15/players/197445.png,Austria,https://cdn.sofifa.org/flags/4.png,83,88,FC Bayern Munich,https://cdn.sofifa.org/xs/15/teams/21.png,€11.5M,€120K,2256
66,196144,J. Martínez,27,https://cdn.sofifa.org/sm/15/players/196144.png,Colombia,https://cdn.sofifa.org/flags/56.png,83,83,FC Porto,https://cdn.sofifa.org/xs/15/teams/236.png,€18.5M,€125K,2063
67,192563,B. Leno,22,https://cdn.sofifa.org/sm/15/players/192563.png,Germany,https://cdn.sofifa.org/flags/21.png,83,86,Bayer 04 Leverkusen,https://cdn.sofifa.org/xs/15/teams/32.png,€11.5M,€80K,1412
68,192366,N. Otamendi,26,https://cdn.sofifa.org/sm/15/players/192366.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,86,Valencia CF,https://cdn.sofifa.org/xs/15/teams/461.png,€16M,€110K,1993
69,191202,N. Matić,25,https://cdn.sofifa.org/sm/15/players/191202.png,Serbia,https://cdn.sofifa.org/flags/51.png,83,86,Chelsea,https://cdn.sofifa.org/xs/15/teams/5.png,€14.5M,€120K,2148
70,189505,Pedro,26,https://cdn.sofifa.org/sm/15/players/189505.png,Spain,https://cdn.sofifa.org/flags/45.png,83,86,FC Barcelona,https://cdn.sofifa.org/xs/15/teams/241.png,€17.5M,€165K,1979
71,189362,Hulk,27,https://cdn.sofifa.org/sm/15/players/189362.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Zenit St. Petersburg,https://cdn.sofifa.org/xs/15/teams/100769.png,€18.5M,€135K,2138
72,184144,N. Gaitán,26,https://cdn.sofifa.org/sm/15/players/184144.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,84,SL Benfica,https://cdn.sofifa.org/xs/15/teams/234.png,€18M,€120K,2033
73,182494,F. Muslera,28,https://cdn.sofifa.org/sm/15/players/182494.png,Uruguay,https://cdn.sofifa.org/flags/60.png,83,86,Galatasaray SK,https://cdn.sofifa.org/xs/15/teams/325.png,€15.5M,€95K,1510
74,181783,M. Mandžukić,28,https://cdn.sofifa.org/sm/15/players/181783.png,Croatia,https://cdn.sofifa.org/flags/10.png,83,83,Atlético Madrid,https://cdn.sofifa.org/xs/15/teams/240.png,€17M,€165K,1972
75,180930,E. Džeko,28,https://cdn.sofifa.org/sm/15/players/180930.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,83,83,Manchester City,https://cdn.sofifa.org/xs/15/teams/10.png,€17M,€165K,1936
76,180206,M. Pjanić,24,https://cdn.sofifa.org/sm/15/players/180206.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,83,85,Roma,https://cdn.sofifa.org/xs/15/teams/52.png,€16.5M,€105K,2138
77,179944,David Luiz,27,https://cdn.sofifa.org/sm/15/players/179944.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,84,Paris Saint-Germain,https://cdn.sofifa.org/xs/15/teams/73.png,€14.5M,€170K,2117
78,174543,C. Bravo,31,https://cdn.sofifa.org/sm/15/players/174543.png,Chile,https://cdn.sofifa.org/flags/55.png,83,83,FC Barcelona,https://cdn.sofifa.org/xs/15/teams/241.png,€14M,€115K,1472
79,173221,A. Candreva,27,https://cdn.sofifa.org/sm/15/players/173221.png,Italy,https://cdn.sofifa.org/flags/27.png,83,85,Lazio,https://cdn.sofifa.org/xs/15/teams/46.png,€18.5M,€125K,2117
80,173210,C. Marchisio,28,https://cdn.sofifa.org/sm/15/players/173210.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Juventus,https://cdn.sofifa.org/xs/15/teams/45.png,€15.5M,€150K,2228
81,171919,Naldo,31,https://cdn.sofifa.org/sm/15/players/171919.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,VfL Wolfsburg,https://cdn.sofifa.org/xs/15/teams/175.png,€10M,€100K,1972
82,171833,D. Sturridge,24,https://cdn.sofifa.org/sm/15/players/171833.png,England,https://cdn.sofifa.org/flags/14.png,83,86,Liverpool,https://cdn.sofifa.org/xs/15/teams/9.png,€18.5M,€145K,1953
83,170890,B. Matuidi,27,https://cdn.sofifa.org/sm/15/players/170890.png,France,https://cdn.sofifa.org/flags/18.png,83,85,Paris Saint-Germain,https://cdn.sofifa.org/xs/15/teams/73.png,€14M,€150K,2171
84,170481,E. Garay,27,https://cdn.sofifa.org/sm/15/players/170481.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Zenit St. Petersburg,https://cdn.sofifa.org/xs/15/teams/100769.png,€14.5M,€125K,1940
85,169416,C. Vela,25,https://cdn.sofifa.org/sm/15/players/169416.png,Mexico,https://cdn.sofifa.org/flags/83.png,83,86,Real Sociedad,https://cdn.sofifa.org/xs/15/teams/457.png,€19M,€100K,1992
86,168651,I. Rakitić,26,https://cdn.sofifa.org/sm/15/players/168651.png,Croatia,https://cdn.sofifa.org/flags/10.png,83,84,FC Barcelona,https://cdn.sofifa.org/xs/15/teams/241.png,€19.5M,€165K,2112
87,168609,Miranda,29,https://cdn.sofifa.org/sm/15/players/168609.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Atlético Madrid,https://cdn.sofifa.org/xs/15/teams/240.png,€12.5M,€125K,1865
88,168435,S. Sirigu,27,https://cdn.sofifa.org/sm/15/players/168435.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/xs/15/teams/73.png,€15M,€150K,1387
89,167628,S. Ruffier,27,https://cdn.sofifa.org/sm/15/players/167628.png,France,https://cdn.sofifa.org/flags/18.png,83,84,AS Saint-Étienne,https://cdn.sofifa.org/xs/15/teams/1819.png,€15M,€105K,1407
90,162835,S. Handanovič,29,https://cdn.sofifa.org/sm/15/players/162835.png,Slovenia,https://cdn.sofifa.org/flags/44.png,83,83,Inter,https://cdn.sofifa.org/xs/15/teams/44.png,€16M,€115K,1383
91,162347,João Moutinho,27,https://cdn.sofifa.org/sm/15/players/162347.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,AS Monaco,https://cdn.sofifa.org/xs/15/teams/69.png,€16.5M,€105K,2241
92,158133,J. Farfán,29,https://cdn.sofifa.org/sm/15/players/158133.png,Peru,https://cdn.sofifa.org/flags/59.png,83,83,FC Schalke 04,https://cdn.sofifa.org/xs/15/teams/34.png,€14.5M,€105K,2074
93,150724,J. Hart,27,https://cdn.sofifa.org/sm/15/players/150724.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Manchester City,https://cdn.sofifa.org/xs/15/teams/10.png,€15M,€150K,1357
94,148803,K. Huntelaar,30,https://cdn.sofifa.org/sm/15/players/148803.png,Netherlands,https://cdn.sofifa.org/flags/34.png,83,83,FC Schalke 04,https://cdn.sofifa.org/xs/15/teams/34.png,€15M,€115K,1897
95,146530,Dani Alves,31,https://cdn.sofifa.org/sm/15/players/146530.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,FC Barcelona,https://cdn.sofifa.org/xs/15/teams/241.png,€10M,€145K,2196
96,146439,Negredo,28,https://cdn.sofifa.org/sm/15/players/146439.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Valencia CF,https://cdn.sofifa.org/xs/15/teams/461.png,€17M,€135K,2010
97,142784,P. Zabaleta,29,https://cdn.sofifa.org/sm/15/players/142784.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Manchester City,https://cdn.sofifa.org/xs/15/teams/10.png,€12.5M,€125K,2100
98,142754,J. Mascherano,30,https://cdn.sofifa.org/sm/15/players/142754.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,FC Barcelona,https://cdn.sofifa.org/xs/15/teams/241.png,€11.5M,€125K,2041
99,137186,A. Barzagli,33,https://cdn.sofifa.org/sm/15/players/137186.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Juventus,https://cdn.sofifa.org/xs/15/teams/45.png,€7M,€100K,1727
100,120533,Pepe,31,https://cdn.sofifa.org/sm/15/players/120533.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,Real Madrid CF,https://cdn.sofifa.org/xs/15/teams/243.png,€10M,€125K,1864
101,106573,Victor Valdés,32,https://cdn.sofifa.org/sm/15/players/106573.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Manchester United,https://cdn.sofifa.org/xs/15/teams/11.png,€13M,€125K,1436
102,53302,D. De Rossi,30,https://cdn.sofifa.org/sm/15/players/53302.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Roma,https://cdn.sofifa.org/xs/15/teams/52.png,€10.5M,€100K,2150
103,13732,J. Terry,33,https://cdn.sofifa.org/sm/15/players/13732.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Chelsea,https://cdn.sofifa.org/xs/15/teams/5.png,€7M,€100K,1735
104,7763,A. Pirlo,35,https://cdn.sofifa.org/sm/15/players/7763.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,New York City Football Club,https://cdn.sofifa.org/xs/15/teams/112828.png,€4.4M,€35K,1976
105,1179,G. Buffon,36,https://cdn.sofifa.org/sm/15/players/1179.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Juventus,https://cdn.sofifa.org/xs/15/teams/45.png,€7M,€115K,1387
106,200949,Lucas,21,https://cdn.sofifa.org/sm/15/players/200949.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,87,Paris Saint-Germain,https://cdn.sofifa.org/xs/15/teams/73.png,€15M,€120K,2057
107,194765,A. Griezmann,23,https://cdn.sofifa.org/sm/15/players/194765.png,France,https://cdn.sofifa.org/flags/18.png,82,88,Atlético Madrid,https://cdn.sofifa.org/xs/15/teams/240.png,€16.5M,€135K,2040
108,193747,Koke,22,https://cdn.sofifa.org/sm/15/players/193747.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,Atlético Madrid,https://cdn.sofifa.org/xs/15/teams/240.png,€13.5M,€115K,2092
109,193301,A. Lacazette,23,https://cdn.sofifa.org/sm/15/players/193301.png,France,https://cdn.sofifa.org/flags/18.png,82,86,Olympique Lyonnais,https://cdn.sofifa.org/xs/15/teams/66.png,€16.5M,€105K,2048
110,193082,J. Cuadrado,26,https://cdn.sofifa.org/sm/15/players/193082.png,Colombia,https://cdn.sofifa.org/flags/56.png,82,84,Chelsea,https://cdn.sofifa.org/xs/15/teams/5.png,€18M,€155K,2101
111,192448,M. ter Stegen,22,https://cdn.sofifa.org/sm/15/players/192448.png,Germany,https://cdn.sofifa.org/flags/21.png,82,86,FC Barcelona,https://cdn.sofifa.org/xs/15/teams/241.png,€11.5M,€110K,1411
112,190460,C. Eriksen,22,https://cdn.sofifa.org/sm/15/players/190460.png,Denmark,https://cdn.sofifa.org/flags/13.png,82,86,Tottenham Hotspur,https://cdn.sofifa.org/xs/15/teams/18.png,€15M,€110K,2001
113,189358,S. Kagawa,25,https://cdn.sofifa.org/sm/15/players/189358.png,Japan,https://cdn.sofifa.org/flags/163.png,82,84,Borussia Dortmund,https://cdn.sofifa.org/xs/15/teams/22.png,€19M,€145K,1907
114,189242,Coutinho,22,https://cdn.sofifa.org/sm/15/players/189242.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,86,Liverpool,https://cdn.sofifa.org/xs/15/teams/9.png,€15M,€125K,1943
115,186942,I. Gündoğan,23,https://cdn.sofifa.org/sm/15/players/186942.png,Germany,https://cdn.sofifa.org/flags/21.png,82,86,Borussia Dortmund,https://cdn.sofifa.org/xs/15/teams/22.png,€15M,€130K,2143
116,186561,A. Ramsey,23,https://cdn.sofifa.org/sm/15/players/186561.png,Wales,https://cdn.sofifa.org/flags/50.png,82,86,Arsenal,https://cdn.sofifa.org/xs/15/teams/1.png,€15M,€130K,2139
117,184881,S. Feghouli,24,https://cdn.sofifa.org/sm/15/players/184881.png,Algeria,https://cdn.sofifa.org/flags/97.png,82,86,Valencia CF,https://cdn.sofifa.org/xs/15/teams/461.png,€16.5M,€100K,1992
118,180403,Willian,25,https://cdn.sofifa.org/sm/15/players/180403.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,84,Chelsea,https://cdn.sofifa.org/xs/15/teams/5.png,€17M,€125K,1996
119,179784,B. Höwedes,26,https://cdn.sofifa.org/sm/15/players/179784.png,Germany,https://cdn.sofifa.org/flags/21.png,82,83,FC Schalke 04,https://cdn.sofifa.org/xs/15/teams/34.png,€16M,€110K,1880
120,176769,Jonas,30,https://cdn.sofifa.org/sm/15/players/176769.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,82,SL Benfica,https://cdn.sofifa.org/xs/15/teams/234.png,€15M,€105K,1969
121,176676,Marcelo,26,https://cdn.sofifa.org/sm/15/players/176676.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,85,Real Madrid CF,https://cdn.sofifa.org/xs/15/teams/243.png,€16M,€150K,2169
122,175943,D. Mertens,27,https://cdn.sofifa.org/sm/15/players/175943.png,Belgium,https://cdn.sofifa.org/flags/7.png,82,85,Napoli,https://cdn.sofifa.org/xs/15/teams/48.png,€18.5M,€125K,2028
