,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
12,10535,Xavi,33,https://cdn.sofifa.org/sm/14/players/10535.png,Spain,https://cdn.sofifa.org/flags/45.png,88,88,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€15M,€165K,2129
13,9014,A. Robben,29,https://cdn.sofifa.org/sm/14/players/9014.png,Netherlands,https://cdn.sofifa.org/flags/34.png,88,88,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€27M,€180K,2078
14,179813,E. Cavani,26,https://cdn.sofifa.org/sm/14/players/179813.png,Uruguay,https://cdn.sofifa.org/flags/60.png,87,89,Paris Saint-Germain,https://cdn.sofifa.org/xs/14/teams/73.png,€34.5M,€160K,2121
15,178088,Juan Mata,25,https://cdn.sofifa.org/sm/14/players/178088.png,Spain,https://cdn.sofifa.org/flags/45.png,87,88,Manchester United,https://cdn.sofifa.org/xs/14/teams/11.png,€43M,€160K,2032
16,176635,M. Özil,24,https://cdn.sofifa.org/sm/14/players/176635.png,Germany,https://cdn.sofifa.org/flags/21.png,87,89,Arsenal,https://cdn.sofifa.org/xs/14/teams/1.png,€47M,€185K,1965
17,173731,G. Bale,23,https://cdn.sofifa.org/sm/14/players/173731.png,Wales,https://cdn.sofifa.org/flags/50.png,87,91,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€49.5M,€205K,2297
18,168542,David Silva,27,https://cdn.sofifa.org/sm/14/players/168542.png,Spain,https://cdn.sofifa.org/flags/45.png,87,88,Manchester City,https://cdn.sofifa.org/xs/14/teams/10.png,€27.5M,€175K,2055
19,167495,M. Neuer,27,https://cdn.sofifa.org/sm/14/players/167495.png,Germany,https://cdn.sofifa.org/flags/21.png,87,89,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€15.5M,€185K,1447
20,121939,P. Lahm,29,https://cdn.sofifa.org/sm/14/players/121939.png,Germany,https://cdn.sofifa.org/flags/21.png,87,87,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€16.5M,€165K,2187
21,54050,W. Rooney,27,https://cdn.sofifa.org/sm/14/players/54050.png,England,https://cdn.sofifa.org/flags/14.png,87,87,Manchester United,https://cdn.sofifa.org/xs/14/teams/11.png,€29M,€165K,2206
22,188545,R. Lewandowski,24,https://cdn.sofifa.org/sm/14/players/188545.png,Poland,https://cdn.sofifa.org/flags/37.png,86,89,Borussia Dortmund,https://cdn.sofifa.org/xs/14/teams/22.png,€57M,€195K,2085
23,183898,A. Di María,25,https://cdn.sofifa.org/sm/14/players/183898.png,Argentina,https://cdn.sofifa.org/flags/52.png,86,88,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€39M,€170K,2173
24,181872,A. Vidal,26,https://cdn.sofifa.org/sm/14/players/181872.png,Chile,https://cdn.sofifa.org/flags/55.png,86,88,Juventus,https://cdn.sofifa.org/xs/14/teams/45.png,€30M,€185K,2283
25,177003,L. Modrić,27,https://cdn.sofifa.org/sm/14/players/177003.png,Croatia,https://cdn.sofifa.org/flags/10.png,86,88,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€28.5M,€170K,2216
26,162895,Cesc Fàbregas,26,https://cdn.sofifa.org/sm/14/players/162895.png,Spain,https://cdn.sofifa.org/flags/45.png,86,90,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€33.5M,€205K,2166
27,155862,Sergio Ramos,27,https://cdn.sofifa.org/sm/14/players/155862.png,Spain,https://cdn.sofifa.org/flags/45.png,86,89,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€27.5M,€195K,2122
28,152729,Piqué,26,https://cdn.sofifa.org/sm/14/players/152729.png,Spain,https://cdn.sofifa.org/flags/45.png,86,91,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€34M,€205K,1946
29,143001,C. Tévez,29,https://cdn.sofifa.org/sm/14/players/143001.png,Argentina,https://cdn.sofifa.org/flags/52.png,86,86,Juventus,https://cdn.sofifa.org/xs/14/teams/45.png,€26.5M,€165K,2195
30,139720,V. Kompany,27,https://cdn.sofifa.org/sm/14/players/139720.png,Belgium,https://cdn.sofifa.org/flags/7.png,86,87,Manchester City,https://cdn.sofifa.org/xs/14/teams/10.png,€21.5M,€175K,1989
31,20289,Y. Touré,30,https://cdn.sofifa.org/sm/14/players/20289.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,86,86,Manchester City,https://cdn.sofifa.org/xs/14/teams/10.png,€22M,€165K,2300
32,5479,Casillas,32,https://cdn.sofifa.org/sm/14/players/5479.png,Spain,https://cdn.sofifa.org/flags/45.png,86,86,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€12M,€165K,1409
33,192318,M. Götze,21,https://cdn.sofifa.org/sm/14/players/192318.png,Germany,https://cdn.sofifa.org/flags/21.png,85,92,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€45M,€180K,2008
34,190871,Neymar,21,https://cdn.sofifa.org/sm/14/players/190871.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,91,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€39.5M,€190K,2037
35,189596,T. Müller,23,https://cdn.sofifa.org/sm/14/players/189596.png,Germany,https://cdn.sofifa.org/flags/21.png,85,88,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€29.5M,€175K,2102
36,189511,Sergio Busquets,24,https://cdn.sofifa.org/sm/14/players/189511.png,Spain,https://cdn.sofifa.org/flags/45.png,85,89,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€20.5M,€170K,2036
37,188350,M. Reus,24,https://cdn.sofifa.org/sm/14/players/188350.png,Germany,https://cdn.sofifa.org/flags/21.png,85,88,Borussia Dortmund,https://cdn.sofifa.org/xs/14/teams/22.png,€28.5M,€160K,2118
38,178603,M. Hummels,24,https://cdn.sofifa.org/sm/14/players/178603.png,Germany,https://cdn.sofifa.org/flags/21.png,85,88,Borussia Dortmund,https://cdn.sofifa.org/xs/14/teams/22.png,€21M,€160K,2030
39,177509,M. Benatia,26,https://cdn.sofifa.org/sm/14/players/177509.png,Morocco,https://cdn.sofifa.org/flags/129.png,85,87,Roma,https://cdn.sofifa.org/xs/14/teams/52.png,€14M,€145K,1832
40,165153,K. Benzema,25,https://cdn.sofifa.org/sm/14/players/165153.png,France,https://cdn.sofifa.org/flags/18.png,85,87,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€28M,€165K,2003
41,143745,A. Turan,26,https://cdn.sofifa.org/sm/14/players/143745.png,Turkey,https://cdn.sofifa.org/flags/48.png,85,88,Atlético Madrid,https://cdn.sofifa.org/xs/14/teams/240.png,€20M,€160K,2179
42,140601,N. Vidić,31,https://cdn.sofifa.org/sm/14/players/140601.png,Serbia,https://cdn.sofifa.org/flags/51.png,85,85,Manchester United,https://cdn.sofifa.org/xs/14/teams/11.png,€8.8M,€150K,1748
43,139869,W. Sneijder,29,https://cdn.sofifa.org/sm/14/players/139869.png,Netherlands,https://cdn.sofifa.org/flags/34.png,85,85,Galatasaray SK,https://cdn.sofifa.org/xs/14/teams/325.png,€15M,€85K,2108
44,53302,D. De Rossi,29,https://cdn.sofifa.org/sm/14/players/53302.png,Italy,https://cdn.sofifa.org/flags/27.png,85,85,Roma,https://cdn.sofifa.org/xs/14/teams/52.png,€9.8M,€135K,2221
45,48940,P. Čech,31,https://cdn.sofifa.org/sm/14/players/48940.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,85,85,Chelsea,https://cdn.sofifa.org/xs/14/teams/5.png,€7.8M,€150K,1361
46,45197,Xabi Alonso,31,https://cdn.sofifa.org/sm/14/players/45197.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€7.8M,€150K,2128
47,197781,Isco,21,https://cdn.sofifa.org/sm/14/players/197781.png,Spain,https://cdn.sofifa.org/flags/45.png,84,88,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€30M,€160K,1995
48,192119,T. Courtois,21,https://cdn.sofifa.org/sm/14/players/192119.png,Belgium,https://cdn.sofifa.org/flags/7.png,84,88,Atlético Madrid,https://cdn.sofifa.org/xs/14/teams/240.png,€14.5M,€160K,1393
49,190460,C. Eriksen,21,https://cdn.sofifa.org/sm/14/players/190460.png,Denmark,https://cdn.sofifa.org/flags/13.png,84,88,Tottenham Hotspur,https://cdn.sofifa.org/xs/14/teams/18.png,€27.5M,€150K,2010
50,189505,Pedro,25,https://cdn.sofifa.org/sm/14/players/189505.png,Spain,https://cdn.sofifa.org/flags/45.png,84,88,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€31M,€170K,1998
51,189362,Hulk,26,https://cdn.sofifa.org/sm/14/players/189362.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,86,Zenit St. Petersburg,https://cdn.sofifa.org/xs/14/teams/100769.png,€20.5M,€130K,2160
52,188152,Oscar,21,https://cdn.sofifa.org/sm/14/players/188152.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,87,Chelsea,https://cdn.sofifa.org/xs/14/teams/5.png,€31.5M,€160K,1972
53,183907,J. Boateng,24,https://cdn.sofifa.org/sm/14/players/183907.png,Germany,https://cdn.sofifa.org/flags/21.png,84,86,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€19M,€155K,1922
54,182521,T. Kroos,23,https://cdn.sofifa.org/sm/14/players/182521.png,Germany,https://cdn.sofifa.org/flags/21.png,84,88,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€31M,€170K,2088
55,179846,S. Khedira,26,https://cdn.sofifa.org/sm/14/players/179846.png,Germany,https://cdn.sofifa.org/flags/21.png,84,86,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€13M,€155K,2068
56,179844,Diego Costa,24,https://cdn.sofifa.org/sm/14/players/179844.png,Spain,https://cdn.sofifa.org/flags/45.png,84,87,Atlético Madrid,https://cdn.sofifa.org/xs/14/teams/240.png,€33M,€155K,1983
57,177610,Javi Martinez,24,https://cdn.sofifa.org/sm/14/players/177610.png,Spain,https://cdn.sofifa.org/flags/45.png,84,86,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€19M,€155K,2045
58,173210,C. Marchisio,27,https://cdn.sofifa.org/sm/14/players/173210.png,Italy,https://cdn.sofifa.org/flags/27.png,84,88,Juventus,https://cdn.sofifa.org/xs/14/teams/45.png,€20M,€170K,2236
59,168435,S. Sirigu,26,https://cdn.sofifa.org/sm/14/players/168435.png,Italy,https://cdn.sofifa.org/flags/27.png,84,85,Paris Saint-Germain,https://cdn.sofifa.org/xs/14/teams/73.png,€8.6M,€115K,1397
60,167948,H. Lloris,26,https://cdn.sofifa.org/sm/14/players/167948.png,France,https://cdn.sofifa.org/flags/18.png,84,86,Tottenham Hotspur,https://cdn.sofifa.org/xs/14/teams/18.png,€9.4M,€130K,1428
61,167664,G. Higuaín,25,https://cdn.sofifa.org/sm/14/players/167664.png,Argentina,https://cdn.sofifa.org/flags/52.png,84,86,Napoli,https://cdn.sofifa.org/xs/14/teams/48.png,€28M,€155K,1922
62,165239,S. Nasri,26,https://cdn.sofifa.org/sm/14/players/165239.png,France,https://cdn.sofifa.org/flags/18.png,84,87,Manchester City,https://cdn.sofifa.org/xs/14/teams/10.png,€21M,€160K,2047
63,158625,Dante,29,https://cdn.sofifa.org/sm/14/players/158625.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€11M,€135K,2013
64,150418,M. Gomez,27,https://cdn.sofifa.org/sm/14/players/150418.png,Germany,https://cdn.sofifa.org/flags/21.png,84,84,Fiorentina,https://cdn.sofifa.org/xs/14/teams/110374.png,€15.5M,€125K,1873
65,148803,K. Huntelaar,29,https://cdn.sofifa.org/sm/14/players/148803.png,Netherlands,https://cdn.sofifa.org/flags/34.png,84,84,FC Schalke 04,https://cdn.sofifa.org/xs/14/teams/34.png,€16M,€115K,1908
66,148119,I. Akinfeev,27,https://cdn.sofifa.org/sm/14/players/148119.png,Russia,https://cdn.sofifa.org/flags/40.png,84,85,CSKA Moscow,https://cdn.sofifa.org/xs/14/teams/315.png,€8.6M,€125K,1372
67,146748,Diego López,31,https://cdn.sofifa.org/sm/14/players/146748.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€6.8M,€135K,1385
68,146562,Santi Cazorla,28,https://cdn.sofifa.org/sm/14/players/146562.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,Arsenal,https://cdn.sofifa.org/xs/14/teams/1.png,€14.5M,€135K,2014
69,146530,Dani Alves,30,https://cdn.sofifa.org/sm/14/players/146530.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€10M,€150K,2237
70,142754,J. Mascherano,29,https://cdn.sofifa.org/sm/14/players/142754.png,Argentina,https://cdn.sofifa.org/flags/52.png,84,84,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€11M,€135K,2055
71,138956,G. Chiellini,28,https://cdn.sofifa.org/sm/14/players/138956.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/xs/14/teams/45.png,€11.5M,€135K,1899
72,137186,A. Barzagli,32,https://cdn.sofifa.org/sm/14/players/137186.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/xs/14/teams/45.png,€7.6M,€135K,1805
73,112253,J. Toulalan,29,https://cdn.sofifa.org/sm/14/players/112253.png,France,https://cdn.sofifa.org/flags/18.png,84,84,AS Monaco,https://cdn.sofifa.org/xs/14/teams/69.png,€9.8M,€85K,1976
74,31432,D. Drogba,35,https://cdn.sofifa.org/sm/14/players/31432.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,84,84,Galatasaray SK,https://cdn.sofifa.org/xs/14/teams/325.png,€5M,€85K,2027
75,7763,A. Pirlo,34,https://cdn.sofifa.org/sm/14/players/7763.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/xs/14/teams/45.png,€6.6M,€135K,2018
76,200949,Lucas,20,https://cdn.sofifa.org/sm/14/players/200949.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,90,Paris Saint-Germain,https://cdn.sofifa.org/xs/14/teams/73.png,€30.5M,€130K,2054
77,198710,J. Rodríguez,21,https://cdn.sofifa.org/sm/14/players/198710.png,Colombia,https://cdn.sofifa.org/flags/56.png,83,89,AS Monaco,https://cdn.sofifa.org/xs/14/teams/69.png,€28M,€105K,2089
78,193080,De Gea,22,https://cdn.sofifa.org/sm/14/players/193080.png,Spain,https://cdn.sofifa.org/flags/45.png,83,87,Manchester United,https://cdn.sofifa.org/xs/14/teams/11.png,€10.5M,€150K,1398
79,186942,I. Gündoğan,22,https://cdn.sofifa.org/sm/14/players/186942.png,Germany,https://cdn.sofifa.org/flags/21.png,83,87,Borussia Dortmund,https://cdn.sofifa.org/xs/14/teams/22.png,€17.5M,€150K,2172
80,186627,M. Balotelli,22,https://cdn.sofifa.org/sm/14/players/186627.png,Italy,https://cdn.sofifa.org/flags/27.png,83,90,Milan,https://cdn.sofifa.org/xs/14/teams/47.png,€32M,€170K,1960
81,181820,S. Jovetić,23,https://cdn.sofifa.org/sm/14/players/181820.png,Montenegro,https://cdn.sofifa.org/flags/15.png,83,87,Manchester City,https://cdn.sofifa.org/xs/14/teams/10.png,€22M,€150K,2053
82,181783,M. Mandžukić,27,https://cdn.sofifa.org/sm/14/players/181783.png,Croatia,https://cdn.sofifa.org/flags/10.png,83,83,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€11.5M,€120K,1988
83,180930,E. Džeko,27,https://cdn.sofifa.org/sm/14/players/180930.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,83,83,Manchester City,https://cdn.sofifa.org/xs/14/teams/10.png,€12.5M,€120K,1928
84,180432,Hernanes,28,https://cdn.sofifa.org/sm/14/players/180432.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,86,Inter,https://cdn.sofifa.org/xs/14/teams/44.png,€15M,€140K,2224
85,180403,Willian,24,https://cdn.sofifa.org/sm/14/players/180403.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,84,Chelsea,https://cdn.sofifa.org/xs/14/teams/5.png,€15.5M,€120K,1923
86,180206,M. Pjanić,23,https://cdn.sofifa.org/sm/14/players/180206.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,83,87,Roma,https://cdn.sofifa.org/xs/14/teams/52.png,€21M,€140K,2166
87,176676,Marcelo,25,https://cdn.sofifa.org/sm/14/players/176676.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,85,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€13.5M,€135K,2181
88,173771,L. Piszczek,28,https://cdn.sofifa.org/sm/14/players/173771.png,Poland,https://cdn.sofifa.org/flags/37.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/xs/14/teams/22.png,€8.4M,€120K,2147
89,173221,A. Candreva,26,https://cdn.sofifa.org/sm/14/players/173221.png,Italy,https://cdn.sofifa.org/flags/27.png,83,85,Lazio,https://cdn.sofifa.org/xs/14/teams/46.png,€15M,€110K,2177
90,171877,M. Hamšik,25,https://cdn.sofifa.org/sm/14/players/171877.png,Slovakia,https://cdn.sofifa.org/flags/43.png,83,86,Napoli,https://cdn.sofifa.org/xs/14/teams/48.png,€23.5M,€140K,2119
91,171833,D. Sturridge,23,https://cdn.sofifa.org/sm/14/players/171833.png,England,https://cdn.sofifa.org/flags/14.png,83,86,Liverpool,https://cdn.sofifa.org/xs/14/teams/9.png,€24.5M,€135K,1953
92,170890,B. Matuidi,26,https://cdn.sofifa.org/sm/14/players/170890.png,France,https://cdn.sofifa.org/flags/18.png,83,86,Paris Saint-Germain,https://cdn.sofifa.org/xs/14/teams/73.png,€11.5M,€115K,2182
93,164994,J. Błaszczykowski,27,https://cdn.sofifa.org/sm/14/players/164994.png,Poland,https://cdn.sofifa.org/flags/37.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/xs/14/teams/22.png,€9.8M,€120K,2148
94,162347,João Moutinho,26,https://cdn.sofifa.org/sm/14/players/162347.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,86,AS Monaco,https://cdn.sofifa.org/xs/14/teams/69.png,€14.5M,€90K,2259
95,159065,E. Lavezzi,28,https://cdn.sofifa.org/sm/14/players/159065.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/xs/14/teams/73.png,€12.5M,€100K,2038
96,158133,J. Farfán,28,https://cdn.sofifa.org/sm/14/players/158133.png,Peru,https://cdn.sofifa.org/flags/59.png,83,83,FC Schalke 04,https://cdn.sofifa.org/xs/14/teams/34.png,€10.5M,€100K,2075
97,157503,A. Song,25,https://cdn.sofifa.org/sm/14/players/157503.png,Cameroon,https://cdn.sofifa.org/flags/103.png,83,85,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€12M,€125K,2060
98,146536,Jesús Navas,27,https://cdn.sofifa.org/sm/14/players/146536.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Manchester City,https://cdn.sofifa.org/xs/14/teams/10.png,€9.8M,€120K,1960
99,146439,Negredo,27,https://cdn.sofifa.org/sm/14/players/146439.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Manchester City,https://cdn.sofifa.org/xs/14/teams/10.png,€11.5M,€120K,1983
100,138449,Kaká,31,https://cdn.sofifa.org/sm/14/players/138449.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Milan,https://cdn.sofifa.org/xs/14/teams/47.png,€9.4M,€120K,1886
101,136138,Diego,28,https://cdn.sofifa.org/sm/14/players/136138.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Atlético Madrid,https://cdn.sofifa.org/xs/14/teams/240.png,€11M,€120K,2054
102,136130,Alex,31,https://cdn.sofifa.org/sm/14/players/136130.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/xs/14/teams/73.png,€6.4M,€100K,1892
103,135475,Felipe Melo,30,https://cdn.sofifa.org/sm/14/players/135475.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Galatasaray SK,https://cdn.sofifa.org/xs/14/teams/325.png,€6.6M,€75K,2265
104,120533,Pepe,30,https://cdn.sofifa.org/sm/14/players/120533.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,Real Madrid CF,https://cdn.sofifa.org/xs/14/teams/243.png,€7.2M,€120K,1868
105,113422,David Villa,31,https://cdn.sofifa.org/sm/14/players/113422.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Atlético Madrid,https://cdn.sofifa.org/xs/14/teams/240.png,€9.4M,€120K,2029
106,106573,Victor Valdés,31,https://cdn.sofifa.org/sm/14/players/106573.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€4.8M,€120K,1436
107,49370,T. Motta,30,https://cdn.sofifa.org/sm/14/players/49370.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/xs/14/teams/73.png,€6.6M,€100K,2094
108,34079,A. Cole,32,https://cdn.sofifa.org/sm/14/players/34079.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Chelsea,https://cdn.sofifa.org/xs/14/teams/5.png,€5.2M,€130K,2079
109,20800,Danny,29,https://cdn.sofifa.org/sm/14/players/20800.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,Zenit St. Petersburg,https://cdn.sofifa.org/xs/14/teams/100769.png,€11.5M,€95K,1981
110,13743,S. Gerrard,33,https://cdn.sofifa.org/sm/14/players/13743.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Liverpool,https://cdn.sofifa.org/xs/14/teams/9.png,€5.8M,€120K,2219
111,13732,J. Terry,32,https://cdn.sofifa.org/sm/14/players/13732.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Chelsea,https://cdn.sofifa.org/xs/14/teams/5.png,€5.4M,€120K,1733
112,2196,R. Weidenfeller,32,https://cdn.sofifa.org/sm/14/players/2196.png,Germany,https://cdn.sofifa.org/flags/21.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/xs/14/teams/22.png,€5.2M,€110K,1361
113,197445,D. Alaba,21,https://cdn.sofifa.org/sm/14/players/197445.png,Austria,https://cdn.sofifa.org/flags/4.png,82,88,FC Bayern Munich,https://cdn.sofifa.org/xs/14/teams/21.png,€19M,€155K,2221
114,194765,A. Griezmann,22,https://cdn.sofifa.org/sm/14/players/194765.png,France,https://cdn.sofifa.org/flags/18.png,82,88,Real Sociedad,https://cdn.sofifa.org/xs/14/teams/457.png,€28M,€95K,2015
115,193747,Koke,21,https://cdn.sofifa.org/sm/14/players/193747.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,Atlético Madrid,https://cdn.sofifa.org/xs/14/teams/240.png,€19.5M,€125K,2067
116,193082,J. Cuadrado,25,https://cdn.sofifa.org/sm/14/players/193082.png,Colombia,https://cdn.sofifa.org/flags/56.png,82,83,Fiorentina,https://cdn.sofifa.org/xs/14/teams/110374.png,€16M,€100K,2137
117,192883,H. Mkhitaryan,24,https://cdn.sofifa.org/sm/14/players/192883.png,Armenia,https://cdn.sofifa.org/flags/3.png,82,85,Borussia Dortmund,https://cdn.sofifa.org/xs/14/teams/22.png,€23.5M,€135K,2126
118,192563,B. Leno,21,https://cdn.sofifa.org/sm/14/players/192563.png,Germany,https://cdn.sofifa.org/flags/21.png,82,85,Bayer 04 Leverkusen,https://cdn.sofifa.org/xs/14/teams/32.png,€10.5M,€115K,1408
119,192448,M. ter Stegen,21,https://cdn.sofifa.org/sm/14/players/192448.png,Germany,https://cdn.sofifa.org/flags/21.png,82,88,Borussia Mönchengladbach,https://cdn.sofifa.org/xs/14/teams/23.png,€13M,€105K,1409
120,189461,J. Wilshere,21,https://cdn.sofifa.org/sm/14/players/189461.png,England,https://cdn.sofifa.org/flags/14.png,82,86,Arsenal,https://cdn.sofifa.org/xs/14/teams/1.png,€17.5M,€150K,2158
121,189332,Jordi Alba,24,https://cdn.sofifa.org/sm/14/players/189332.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,FC Barcelona,https://cdn.sofifa.org/xs/14/teams/241.png,€16M,€140K,2198
122,188428,S. Doumbia,25,https://cdn.sofifa.org/sm/14/players/188428.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,82,84,CSKA Moscow,https://cdn.sofifa.org/xs/14/teams/315.png,€22M,€110K,2048
