,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
30,173731,G. Bale,27,https://cdn.sofifa.org/sm/18/players/173731.png,Wales,https://cdn.sofifa.org/flags/50.png,88,88,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€62M,€370K,2256
31,167948,H. Lloris,30,https://cdn.sofifa.org/sm/18/players/167948.png,France,https://cdn.sofifa.org/flags/18.png,88,88,Tottenham Hotspur,https://cdn.sofifa.org/xs/18/teams/18.png,€38M,€165K,1317
32,162835,S. Handanovič,32,https://cdn.sofifa.org/sm/18/players/162835.png,Slovenia,https://cdn.sofifa.org/flags/44.png,88,88,Inter,https://cdn.sofifa.org/xs/18/teams/44.png,€34M,€120K,1254
33,199556,M. Verratti,24,https://cdn.sofifa.org/sm/18/players/199556.png,Italy,https://cdn.sofifa.org/flags/27.png,87,90,Paris Saint-Germain,https://cdn.sofifa.org/xs/18/teams/73.png,€63M,€130K,2156
34,198219,L. Insigne,26,https://cdn.sofifa.org/sm/18/players/198219.png,Italy,https://cdn.sofifa.org/flags/27.png,87,88,Napoli,https://cdn.sofifa.org/xs/18/teams/48.png,€59M,€135K,1982
35,192448,M. ter Stegen,25,https://cdn.sofifa.org/sm/18/players/192448.png,Germany,https://cdn.sofifa.org/flags/21.png,87,90,FC Barcelona,https://cdn.sofifa.org/xs/18/teams/241.png,€44.5M,€185K,1285
36,189511,Sergio Busquets,28,https://cdn.sofifa.org/sm/18/players/189511.png,Spain,https://cdn.sofifa.org/flags/45.png,87,87,FC Barcelona,https://cdn.sofifa.org/xs/18/teams/241.png,€41M,€250K,2025
37,189332,Jordi Alba,28,https://cdn.sofifa.org/sm/18/players/189332.png,Spain,https://cdn.sofifa.org/flags/45.png,87,87,FC Barcelona,https://cdn.sofifa.org/xs/18/teams/241.png,€40M,€250K,2224
38,189242,Coutinho,25,https://cdn.sofifa.org/sm/18/players/189242.png,Brazil,https://cdn.sofifa.org/flags/54.png,87,90,FC Barcelona,https://cdn.sofifa.org/xs/18/teams/241.png,€63M,€275K,2074
39,188567,P. Aubameyang,28,https://cdn.sofifa.org/sm/18/players/188567.png,Gabon,https://cdn.sofifa.org/flags/115.png,87,87,Arsenal,https://cdn.sofifa.org/xs/18/teams/1.png,€52M,€220K,2065
40,183907,J. Boateng,28,https://cdn.sofifa.org/sm/18/players/183907.png,Germany,https://cdn.sofifa.org/flags/21.png,87,87,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€41M,€165K,1981
41,176676,Marcelo,29,https://cdn.sofifa.org/sm/18/players/176676.png,Brazil,https://cdn.sofifa.org/flags/54.png,87,87,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€38M,€250K,2214
42,176635,M. Özil,28,https://cdn.sofifa.org/sm/18/players/176635.png,Germany,https://cdn.sofifa.org/flags/21.png,87,87,Arsenal,https://cdn.sofifa.org/xs/18/teams/1.png,€51M,€205K,1921
43,175943,D. Mertens,30,https://cdn.sofifa.org/sm/18/players/175943.png,Belgium,https://cdn.sofifa.org/flags/7.png,87,87,Napoli,https://cdn.sofifa.org/xs/18/teams/48.png,€48.5M,€135K,2050
44,171877,M. Hamšík,29,https://cdn.sofifa.org/sm/18/players/171877.png,Slovakia,https://cdn.sofifa.org/flags/43.png,87,87,Napoli,https://cdn.sofifa.org/xs/18/teams/48.png,€48.5M,€130K,2184
45,164240,Thiago Silva,32,https://cdn.sofifa.org/sm/18/players/164240.png,Brazil,https://cdn.sofifa.org/flags/54.png,87,87,Paris Saint-Germain,https://cdn.sofifa.org/xs/18/teams/73.png,€29M,€135K,2109
46,152729,Piqué,30,https://cdn.sofifa.org/sm/18/players/152729.png,Spain,https://cdn.sofifa.org/flags/45.png,87,87,FC Barcelona,https://cdn.sofifa.org/xs/18/teams/241.png,€37.5M,€240K,1974
47,41236,Z. Ibrahimović,35,https://cdn.sofifa.org/sm/18/players/41236.png,Sweden,https://cdn.sofifa.org/flags/46.png,87,87,Manchester United,https://cdn.sofifa.org/xs/18/teams/11.png,€23M,€185K,2054
48,9014,A. Robben,33,https://cdn.sofifa.org/sm/18/players/9014.png,Netherlands,https://cdn.sofifa.org/flags/34.png,87,87,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€30.5M,€175K,2071
49,41,Iniesta,33,https://cdn.sofifa.org/sm/18/players/41.png,Spain,https://cdn.sofifa.org/flags/45.png,87,87,FC Barcelona,https://cdn.sofifa.org/xs/18/teams/241.png,€29.5M,€260K,2073
50,209331,M. Salah,25,https://cdn.sofifa.org/sm/18/players/209331.png,Egypt,https://cdn.sofifa.org/flags/111.png,86,89,Liverpool,https://cdn.sofifa.org/xs/18/teams/9.png,€56M,€205K,2112
51,201399,M. Icardi,24,https://cdn.sofifa.org/sm/18/players/201399.png,Argentina,https://cdn.sofifa.org/flags/52.png,86,90,Inter,https://cdn.sofifa.org/xs/18/teams/44.png,€59M,€120K,1907
52,200145,Casemiro,25,https://cdn.sofifa.org/sm/18/players/200145.png,Brazil,https://cdn.sofifa.org/flags/54.png,86,89,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€47M,€230K,2156
53,198710,J. Rodríguez,25,https://cdn.sofifa.org/sm/18/players/198710.png,Colombia,https://cdn.sofifa.org/flags/56.png,86,89,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€56M,€250K,2111
54,197781,Isco,25,https://cdn.sofifa.org/sm/18/players/197781.png,Spain,https://cdn.sofifa.org/flags/45.png,86,90,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€56.5M,€250K,2119
55,192505,R. Lukaku,24,https://cdn.sofifa.org/sm/18/players/192505.png,Belgium,https://cdn.sofifa.org/flags/7.png,86,90,Manchester United,https://cdn.sofifa.org/xs/18/teams/11.png,€59M,€210K,1996
56,191043,Alex Sandro,26,https://cdn.sofifa.org/sm/18/players/191043.png,Brazil,https://cdn.sofifa.org/flags/54.png,86,87,Juventus,https://cdn.sofifa.org/xs/18/teams/45.png,€42.5M,€175K,2207
57,184432,Azpilicueta,27,https://cdn.sofifa.org/sm/18/players/184432.png,Spain,https://cdn.sofifa.org/flags/45.png,86,88,Chelsea,https://cdn.sofifa.org/xs/18/teams/5.png,€43.5M,€190K,2116
58,184344,L. Bonucci,30,https://cdn.sofifa.org/sm/18/players/184344.png,Italy,https://cdn.sofifa.org/flags/27.png,86,86,Milan,https://cdn.sofifa.org/xs/18/teams/47.png,€33M,€165K,1988
59,181872,A. Vidal,30,https://cdn.sofifa.org/sm/18/players/181872.png,Chile,https://cdn.sofifa.org/flags/55.png,86,86,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€33M,€160K,2250
60,181458,I. Perišić,28,https://cdn.sofifa.org/sm/18/players/181458.png,Croatia,https://cdn.sofifa.org/flags/10.png,86,86,Inter,https://cdn.sofifa.org/xs/18/teams/44.png,€45M,€130K,2113
61,180206,M. Pjanić,27,https://cdn.sofifa.org/sm/18/players/180206.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,86,87,Juventus,https://cdn.sofifa.org/xs/18/teams/45.png,€50M,€190K,2190
62,178518,R. Nainggolan,29,https://cdn.sofifa.org/sm/18/players/178518.png,Belgium,https://cdn.sofifa.org/flags/7.png,86,86,Roma,https://cdn.sofifa.org/xs/18/teams/52.png,€42.5M,€130K,2286
63,172879,Sokratis,29,https://cdn.sofifa.org/sm/18/players/172879.png,Greece,https://cdn.sofifa.org/flags/22.png,86,86,Borussia Dortmund,https://cdn.sofifa.org/xs/18/teams/22.png,€34.5M,€110K,1878
64,168651,I. Rakitić,29,https://cdn.sofifa.org/sm/18/players/168651.png,Croatia,https://cdn.sofifa.org/flags/10.png,86,86,FC Barcelona,https://cdn.sofifa.org/xs/18/teams/241.png,€42.5M,€275K,2127
65,164169,Filipe Luís,31,https://cdn.sofifa.org/sm/18/players/164169.png,Brazil,https://cdn.sofifa.org/flags/54.png,86,86,Atlético Madrid,https://cdn.sofifa.org/xs/18/teams/240.png,€29M,€95K,2153
66,48940,P. Čech,35,https://cdn.sofifa.org/sm/18/players/48940.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,86,86,Arsenal,https://cdn.sofifa.org/xs/18/teams/1.png,€10.5M,€92K,1194
67,208418,Y. Carrasco,23,https://cdn.sofifa.org/sm/18/players/208418.png,Belgium,https://cdn.sofifa.org/flags/7.png,85,90,,https://cdn.sofifa.org/flags/7.png,€0,€0,1993
68,201535,R. Varane,24,https://cdn.sofifa.org/sm/18/players/201535.png,France,https://cdn.sofifa.org/flags/18.png,85,92,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€46.5M,€175K,1882
69,201153,Morata,24,https://cdn.sofifa.org/sm/18/players/201153.png,Spain,https://cdn.sofifa.org/flags/45.png,85,89,Chelsea,https://cdn.sofifa.org/xs/18/teams/5.png,€51M,€170K,1883
70,197445,D. Alaba,25,https://cdn.sofifa.org/sm/18/players/197445.png,Austria,https://cdn.sofifa.org/flags/4.png,85,87,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€38.5M,€130K,2263
71,193747,Koke,25,https://cdn.sofifa.org/sm/18/players/193747.png,Spain,https://cdn.sofifa.org/flags/45.png,85,88,Atlético Madrid,https://cdn.sofifa.org/xs/18/teams/240.png,€47.5M,€84K,2146
72,193301,A. Lacazette,26,https://cdn.sofifa.org/sm/18/players/193301.png,France,https://cdn.sofifa.org/flags/18.png,85,88,Arsenal,https://cdn.sofifa.org/xs/18/teams/1.png,€48.5M,€180K,2063
73,193041,K. Navas,30,https://cdn.sofifa.org/sm/18/players/193041.png,Costa Rica,https://cdn.sofifa.org/flags/72.png,85,85,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€24.5M,€165K,1302
74,192563,B. Leno,25,https://cdn.sofifa.org/sm/18/players/192563.png,Germany,https://cdn.sofifa.org/flags/21.png,85,88,Bayer 04 Leverkusen,https://cdn.sofifa.org/xs/18/teams/32.png,€34M,€61K,1247
75,192387,C. Immobile,27,https://cdn.sofifa.org/sm/18/players/192387.png,Italy,https://cdn.sofifa.org/flags/27.png,85,85,Lazio,https://cdn.sofifa.org/xs/18/teams/46.png,€41M,€92K,1993
76,192366,N. Otamendi,29,https://cdn.sofifa.org/sm/18/players/192366.png,Argentina,https://cdn.sofifa.org/flags/52.png,85,85,Manchester City,https://cdn.sofifa.org/xs/18/teams/10.png,€30M,€180K,1924
77,190547,K. Glik,29,https://cdn.sofifa.org/sm/18/players/190547.png,Poland,https://cdn.sofifa.org/flags/37.png,85,85,AS Monaco,https://cdn.sofifa.org/xs/18/teams/69.png,€30M,€60K,1610
78,189596,T. Müller,27,https://cdn.sofifa.org/sm/18/players/189596.png,Germany,https://cdn.sofifa.org/flags/21.png,85,85,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€41M,€160K,2073
79,188350,M. Reus,28,https://cdn.sofifa.org/sm/18/players/188350.png,Germany,https://cdn.sofifa.org/flags/21.png,85,85,Borussia Dortmund,https://cdn.sofifa.org/xs/18/teams/22.png,€39M,€98K,2141
80,186942,I. Gündoğan,26,https://cdn.sofifa.org/sm/18/players/186942.png,Germany,https://cdn.sofifa.org/flags/21.png,85,86,Manchester City,https://cdn.sofifa.org/xs/18/teams/10.png,€44.5M,€190K,2139
81,184087,T. Alderweireld,28,https://cdn.sofifa.org/sm/18/players/184087.png,Belgium,https://cdn.sofifa.org/flags/7.png,85,87,Tottenham Hotspur,https://cdn.sofifa.org/xs/18/teams/18.png,€36.5M,€140K,2040
82,179944,David Luiz,30,https://cdn.sofifa.org/sm/18/players/179944.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,85,Chelsea,https://cdn.sofifa.org/xs/18/teams/5.png,€28.5M,€160K,2120
83,179844,Diego Costa,28,https://cdn.sofifa.org/sm/18/players/179844.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Atlético Madrid,https://cdn.sofifa.org/xs/18/teams/240.png,€40M,€100K,1971
84,177509,M. Benatia,30,https://cdn.sofifa.org/sm/18/players/177509.png,Morocco,https://cdn.sofifa.org/flags/129.png,85,85,Juventus,https://cdn.sofifa.org/xs/18/teams/45.png,€28.5M,€145K,1789
85,172871,J. Vertonghen,30,https://cdn.sofifa.org/sm/18/players/172871.png,Belgium,https://cdn.sofifa.org/flags/7.png,85,85,Tottenham Hotspur,https://cdn.sofifa.org/xs/18/teams/18.png,€28.5M,€130K,2080
86,170890,B. Matuidi,30,https://cdn.sofifa.org/sm/18/players/170890.png,France,https://cdn.sofifa.org/flags/18.png,85,85,Juventus,https://cdn.sofifa.org/xs/18/teams/45.png,€28.5M,€145K,2192
87,168609,Miranda,32,https://cdn.sofifa.org/sm/18/players/168609.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,85,Inter,https://cdn.sofifa.org/xs/18/teams/44.png,€22M,€96K,1881
88,165153,K. Benzema,29,https://cdn.sofifa.org/sm/18/players/165153.png,France,https://cdn.sofifa.org/flags/18.png,85,85,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€38.5M,€250K,1955
89,162895,Cesc Fàbregas,30,https://cdn.sofifa.org/sm/18/players/162895.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Chelsea,https://cdn.sofifa.org/xs/18/teams/5.png,€35.5M,€175K,2078
90,156616,F. Ribéry,34,https://cdn.sofifa.org/sm/18/players/156616.png,France,https://cdn.sofifa.org/flags/18.png,85,85,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€19.5M,€150K,1952
91,139720,V. Kompany,31,https://cdn.sofifa.org/sm/18/players/139720.png,Belgium,https://cdn.sofifa.org/flags/7.png,85,85,Manchester City,https://cdn.sofifa.org/xs/18/teams/10.png,€26M,€170K,1908
92,135507,Fernandinho,32,https://cdn.sofifa.org/sm/18/players/135507.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,85,Manchester City,https://cdn.sofifa.org/xs/18/teams/10.png,€22M,€170K,2192
93,120533,Pepe,34,https://cdn.sofifa.org/sm/18/players/120533.png,Portugal,https://cdn.sofifa.org/flags/38.png,85,85,Beşiktaş JK,https://cdn.sofifa.org/xs/18/teams/327.png,€11.5M,€80K,1831
94,231747,K. Mbappé,18,https://cdn.sofifa.org/sm/18/players/231747.png,France,https://cdn.sofifa.org/flags/18.png,84,94,Paris Saint-Germain,https://cdn.sofifa.org/xs/18/teams/73.png,€47M,€41K,2073
95,225508,E. Bailly,23,https://cdn.sofifa.org/sm/18/players/225508.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,84,89,Manchester United,https://cdn.sofifa.org/xs/18/teams/11.png,€35.5M,€150K,1890
96,222492,L. Sané,21,https://cdn.sofifa.org/sm/18/players/222492.png,Germany,https://cdn.sofifa.org/flags/21.png,84,92,Manchester City,https://cdn.sofifa.org/xs/18/teams/10.png,€46M,€165K,2046
97,220834,Marco Asensio,21,https://cdn.sofifa.org/sm/18/players/220834.png,Spain,https://cdn.sofifa.org/flags/45.png,84,92,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€46M,€175K,2015
98,218667,Bernardo Silva,22,https://cdn.sofifa.org/sm/18/players/218667.png,Portugal,https://cdn.sofifa.org/flags/38.png,84,90,Manchester City,https://cdn.sofifa.org/xs/18/teams/10.png,€42.5M,€165K,2003
99,216594,N. Fekir,23,https://cdn.sofifa.org/sm/18/players/216594.png,France,https://cdn.sofifa.org/flags/18.png,84,88,Olympique Lyonnais,https://cdn.sofifa.org/xs/18/teams/66.png,€40.5M,€92K,2071
100,213565,T. Lemar,21,https://cdn.sofifa.org/sm/18/players/213565.png,France,https://cdn.sofifa.org/flags/18.png,84,90,AS Monaco,https://cdn.sofifa.org/xs/18/teams/69.png,€43M,€49K,2185
101,212622,J. Kimmich,22,https://cdn.sofifa.org/sm/18/players/212622.png,Germany,https://cdn.sofifa.org/flags/21.png,84,88,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€33.5M,€115K,2176
102,212190,N. Süle,21,https://cdn.sofifa.org/sm/18/players/212190.png,Germany,https://cdn.sofifa.org/flags/21.png,84,90,FC Bayern Munich,https://cdn.sofifa.org/xs/18/teams/21.png,€36.5M,€105K,1635
103,211117,D. Alli,21,https://cdn.sofifa.org/sm/18/players/211117.png,England,https://cdn.sofifa.org/flags/14.png,84,90,Tottenham Hotspur,https://cdn.sofifa.org/xs/18/teams/18.png,€43M,€115K,2125
104,210257,Ederson,23,https://cdn.sofifa.org/sm/18/players/210257.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,89,Manchester City,https://cdn.sofifa.org/xs/18/teams/10.png,€30M,€115K,1426
105,209499,Fabinho,23,https://cdn.sofifa.org/sm/18/players/209499.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,89,AS Monaco,https://cdn.sofifa.org/xs/18/teams/69.png,€35.5M,€49K,2129
106,208722,S. Mané,25,https://cdn.sofifa.org/sm/18/players/208722.png,Senegal,https://cdn.sofifa.org/flags/136.png,84,87,Liverpool,https://cdn.sofifa.org/xs/18/teams/9.png,€39M,€175K,2046
107,207865,Marquinhos,23,https://cdn.sofifa.org/sm/18/players/207865.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,89,Paris Saint-Germain,https://cdn.sofifa.org/xs/18/teams/73.png,€35.5M,€98K,1887
108,204963,Carvajal,25,https://cdn.sofifa.org/sm/18/players/204963.png,Spain,https://cdn.sofifa.org/flags/45.png,84,87,Real Madrid CF,https://cdn.sofifa.org/xs/18/teams/243.png,€32M,€195K,2039
109,204485,R. Mahrez,26,https://cdn.sofifa.org/sm/18/players/204485.png,Algeria,https://cdn.sofifa.org/flags/97.png,84,84,Leicester City,https://cdn.sofifa.org/xs/18/teams/95.png,€33.5M,€120K,1974
110,202652,R. Sterling,22,https://cdn.sofifa.org/sm/18/players/202652.png,England,https://cdn.sofifa.org/flags/14.png,84,88,Manchester City,https://cdn.sofifa.org/xs/18/teams/10.png,€40.5M,€180K,2004
111,202166,J. Draxler,23,https://cdn.sofifa.org/sm/18/players/202166.png,Germany,https://cdn.sofifa.org/flags/21.png,84,87,Paris Saint-Germain,https://cdn.sofifa.org/xs/18/teams/73.png,€39.5M,€120K,2097
112,201942,Roberto Firmino,25,https://cdn.sofifa.org/sm/18/players/201942.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,86,Liverpool,https://cdn.sofifa.org/xs/18/teams/9.png,€38.5M,€175K,2148
113,201024,K. Koulibaly,26,https://cdn.sofifa.org/sm/18/players/201024.png,Senegal,https://cdn.sofifa.org/flags/136.png,84,87,Napoli,https://cdn.sofifa.org/xs/18/teams/48.png,€32.5M,€96K,1615
114,200316,T. Horn,24,https://cdn.sofifa.org/sm/18/players/200316.png,Germany,https://cdn.sofifa.org/flags/21.png,84,90,1. FC Köln,https://cdn.sofifa.org/xs/18/teams/31.png,€31M,€39K,1259
115,199482,A. Lopes,26,https://cdn.sofifa.org/sm/18/players/199482.png,Portugal,https://cdn.sofifa.org/flags/38.png,84,86,Olympique Lyonnais,https://cdn.sofifa.org/xs/18/teams/66.png,€26M,€78K,1345
116,198176,S. de Vrij,25,https://cdn.sofifa.org/sm/18/players/198176.png,Netherlands,https://cdn.sofifa.org/flags/34.png,84,89,Lazio,https://cdn.sofifa.org/xs/18/teams/46.png,€35M,€73K,1803
117,198009,M. Perin,24,https://cdn.sofifa.org/sm/18/players/198009.png,Italy,https://cdn.sofifa.org/flags/27.png,84,89,Genoa,https://cdn.sofifa.org/xs/18/teams/110556.png,€30M,€36K,1248
118,192883,H. Mkhitaryan,28,https://cdn.sofifa.org/sm/18/players/192883.png,Armenia,https://cdn.sofifa.org/flags/3.png,84,84,Arsenal,https://cdn.sofifa.org/xs/18/teams/1.png,€31.5M,€175K,2135
119,192774,K. Manolas,26,https://cdn.sofifa.org/sm/18/players/192774.png,Greece,https://cdn.sofifa.org/flags/22.png,84,86,Roma,https://cdn.sofifa.org/xs/18/teams/52.png,€31.5M,€96K,1635
120,192629,Iago Aspas,29,https://cdn.sofifa.org/sm/18/players/192629.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,RC Celta de Vigo,https://cdn.sofifa.org/xs/18/teams/450.png,€30.5M,€51K,2052
121,192593,D. Subašić,32,https://cdn.sofifa.org/sm/18/players/192593.png,Croatia,https://cdn.sofifa.org/flags/10.png,84,84,AS Monaco,https://cdn.sofifa.org/xs/18/teams/69.png,€18M,€46K,1300
122,191202,N. Matić,28,https://cdn.sofifa.org/sm/18/players/191202.png,Serbia,https://cdn.sofifa.org/flags/51.png,84,84,Manchester United,https://cdn.sofifa.org/xs/18/teams/11.png,€25M,€180K,2137
123,189513,Parejo,28,https://cdn.sofifa.org/sm/18/players/189513.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,Valencia CF,https://cdn.sofifa.org/xs/18/teams/461.png,€31M,€59K,2110
