,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage
57,192318,M. Götze,23,Germany,84,88,FC Bayern Munich,38000000.0,170000.0
58,191202,N. Matić,26,Serbia,84,85,Chelsea,27500000.0,180000.0
59,191180,J. Pastore,26,Argentina,84,85,Paris Saint-Germain,32500000.0,180000.0
60,189362,Hulk,28,Brazil,84,84,Zenit St. Petersburg,28500000.0,170000.0
61,189332,Jordi Alba,26,Spain,84,86,FC Barcelona,28000000.0,180000.0
62,189242,Coutinho,23,Brazil,84,88,Liverpool,38000000.0,170000.0
63,188567,P. Aubameyang,26,Gabon,84,85,Borussia Dortmund,34500000.0,190000.0
64,186942,I. Gündoğan,24,Germany,84,87,Borussia Dortmund,36000000.0,160000.0
65,180206,M. Pjanić,25,Bosnia Herzegovina,84,86,Roma,34000000.0,140000.0
66,178088,Juan Mata,27,Spain,84,84,Manchester United,28500000.0,180000.0
67,177610,Javi Martinez,26,Spain,84,85,FC Bayern Munich,27500000.0,180000.0
68,177509,M. Benatia,28,Morocco,84,84,FC Bayern Munich,23000000.0,180000.0
69,177388,D. Payet,28,France,84,84,West Ham United,28500000.0,140000.0
70,173210,C. Marchisio,29,Italy,84,84,Juventus,26500000.0,150000.0
71,171919,Naldo,32,Brazil,84,84,VfL Wolfsburg,17000000.0,130000.0
72,170890,B. Matuidi,28,France,84,84,Paris Saint-Germain,23000000.0,180000.0
73,165229,L. Koscielny,29,France,84,84,Arsenal,22000000.0,150000.0
74,162835,S. Handanovič,30,Slovenia,84,84,Inter,24000000.0,120000.0
75,150724,J. Hart,28,England,84,84,Manchester City,25000000.0,180000.0
76,146530,Dani Alves,32,Brazil,84,84,FC Barcelona,16000000.0,170000.0
77,137186,A. Barzagli,34,Italy,84,84,Juventus,9000000.0,120000.0
78,120533,Pepe,32,Portugal,84,84,Real Madrid CF,17000000.0,150000.0
79,45197,Xabi Alonso,33,Spain,84,84,FC Bayern Munich,13000000.0,140000.0
80,13732,J. Terry,34,England,84,84,Chelsea,9000000.0,120000.0
81,1179,G. Buffon,37,Italy,84,84,Juventus,9000000.0,130000.0
82,212218,A. Laporte,21,France,83,87,Athletic Club de Bilbao,26000000.0,100000.0
84,193747,Koke,23,Spain,83,87,Atlético Madrid,30000000.0,140000.0
85,192883,H. Mkhitaryan,26,Armenia,83,84,Borussia Dortmund,26500000.0,160000.0
86,192774,K. Manolas,24,Greece,83,86,Roma,25500000.0,110000.0
87,192563,B. Leno,23,Germany,83,88,Bayer 04 Leverkusen,27000000.0,110000.0
88,190483,Douglas Costa,24,Brazil,83,86,FC Bayern Munich,29500000.0,140000.0
89,190460,C. Eriksen,23,Denmark,83,87,Tottenham Hotspur,31000000.0,130000.0
90,189881,C. Smalling,25,England,83,84,Manchester United,22500000.0,130000.0
91,189509,Thiago,24,Spain,83,87,FC Bayern Munich,30000000.0,140000.0
92,189505,Pedro,27,Spain,83,83,Chelsea,24000000.0,170000.0
93,188152,Oscar,23,Brazil,83,87,Chelsea,31000000.0,150000.0
94,185221,Luiz Gustavo,27,Brazil,83,83,VfL Wolfsburg,19000000.0,140000.0
95,184344,L. Bonucci,28,Italy,83,83,Juventus,18500000.0,150000.0
96,184144,N. Gaitán,27,Argentina,83,83,SL Benfica,23000000.0,130000.0
97,179944,David Luiz,28,Brazil,83,83,Paris Saint-Germain,18500000.0,170000.0
98,179784,B. Höwedes,27,Germany,83,83,FC Schalke 04,19000000.0,140000.0
99,178518,R. Nainggolan,27,Belgium,83,84,Roma,25500000.0,130000.0
100,176769,Jonas,31,Brazil,83,83,SL Benfica,20500000.0,120000.0
101,176676,Marcelo,27,Brazil,83,84,Real Madrid CF,21000000.0,160000.0
102,174543,C. Bravo,32,Chile,83,83,FC Barcelona,17500000.0,140000.0
103,173221,A. Candreva,28,Italy,83,83,Lazio,23000000.0,140000.0
104,172879,Sokratis,27,Greece,83,84,Borussia Dortmund,21500000.0,150000.0
105,171833,D. Sturridge,25,England,83,85,Liverpool,29000000.0,150000.0
106,170481,E. Garay,28,Argentina,83,83,Zenit St. Petersburg,18500000.0,140000.0
107,167628,S. Ruffier,28,France,83,83,AS Saint-Étienne,20500000.0,110000.0
108,163705,S. Mandanda,30,France,83,83,Olympique de Marseille,19000000.0,120000.0
109,163631,L. Baines,30,England,83,83,Everton,16500000.0,120000.0
110,162347,João Moutinho,28,Portugal,83,83,AS Monaco,23000000.0,150000.0
111,143745,A. Turan,28,Turkey,83,83,FC Barcelona,22500000.0,160000.0
112,142754,J. Mascherano,31,Argentina,83,83,FC Barcelona,15000000.0,140000.0
113,53612,P. Mertesacker,30,Germany,83,83,Arsenal,17000000.0,140000.0
114,207664,C. Bacca,28,Colombia,82,82,Milan,20500000.0,140000.0
115,204963,Carvajal,23,Spain,82,85,Real Madrid CF,21000000.0,120000.0
116,202857,K. Bellarabi,25,Germany,82,84,Bayer 04 Leverkusen,23500000.0,110000.0
117,201535,R. Varane,22,France,82,89,Real Madrid CF,24500000.0,120000.0
118,200641,Y. Konoplyanka,25,Ukraine,82,84,Sevilla FC,24000000.0,110000.0
119,200389,J. Oblak,22,Slovenia,82,86,Atlético Madrid,22500000.0,110000.0
120,199561,Nolito,28,Spain,82,82,RC Celta de Vigo,20000000.0,110000.0
121,199503,G. Xhaka,22,Switzerland,82,86,Borussia Mönchengladbach,26000000.0,70000.0
122,198219,L. Insigne,24,Italy,82,86,Napoli,26500000.0,110000.0
123,198176,S. de Vrij,23,Netherlands,82,86,Lazio,22500000.0,110000.0
124,197242,G. Krychowiak,25,Poland,82,84,Sevilla FC,20000000.0,110000.0
125,193352,R. Rodriguez,22,Switzerland,82,86,VfL Wolfsburg,22000000.0,100000.0
126,193041,K. Navas,28,Costa Rica,82,82,Real Madrid CF,17500000.0,150000.0
127,192505,R. Lukaku,22,Belgium,82,88,Everton,28000000.0,110000.0
128,192448,M. ter Stegen,23,Germany,82,88,FC Barcelona,23500000.0,120000.0
129,192227,S. Mustafi,23,Germany,82,87,Valencia CF,23000000.0,110000.0
130,191043,Alex Sandro,24,Brazil,82,85,Juventus,21000000.0,120000.0
131,190547,K. Glik,27,Poland,82,82,Torino,16500000.0,100000.0
132,189513,Parejo,26,Spain,82,84,Valencia CF,23500000.0,120000.0
133,189358,S. Kagawa,26,Japan,82,83,Borussia Dortmund,23500000.0,160000.0
134,188943,K. Trapp,24,Germany,82,85,Paris Saint-Germain,21500000.0,120000.0
135,186561,A. Ramsey,24,Wales,82,85,Arsenal,25000000.0,130000.0
136,184432,Azpilicueta,25,Spain,82,84,Chelsea,19500000.0,120000.0
137,184267,Y. Brahimi,25,Algeria,82,84,FC Porto,24000000.0,110000.0
138,184087,T. Alderweireld,26,Belgium,82,83,Tottenham Hotspur,19000000.0,120000.0
139,182494,F. Muslera,29,Uruguay,82,82,Galatasaray SK,17000000.0,80000.0
140,181783,M. Mandžukić,29,Croatia,82,82,Juventus,19500000.0,140000.0
141,180403,Willian,26,Brazil,82,83,Chelsea,22500000.0,140000.0
142,179783,R. Fährmann,26,Germany,82,83,FC Schalke 04,19000000.0,120000.0
143,178509,O. Giroud,28,France,82,82,Arsenal,20500000.0,160000.0
144,178224,J. Hernández,27,Mexico,82,82,Bayer 04 Leverkusen,21000000.0,140000.0
145,177683,Y. Sommer,26,Switzerland,82,83,Borussia Mönchengladbach,19000000.0,100000.0
146,177457,L. Bender,26,Germany,82,84,Bayer 04 Leverkusen,20000000.0,130000.0
147,177358,M. Schneiderlin,25,France,82,84,Manchester United,20000000.0,120000.0
148,172871,J. Vertonghen,28,Belgium,82,82,Tottenham Hotspur,16000000.0,130000.0
149,172723,A. Begović,28,Bosnia Herzegovina,82,82,Chelsea,17500000.0,150000.0
150,171877,M. Hamšik,27,Slovakia,82,82,Napoli,20000000.0,130000.0
151,168435,S. Sirigu,28,Italy,82,82,Paris Saint-Germain,17500000.0,150000.0
152,167397,Falcao,29,Colombia,82,82,Chelsea,19500000.0,150000.0
153,165580,Diego Alves,30,Brazil,82,82,Valencia CF,16500000.0,110000.0
154,165239,S. Nasri,28,France,82,82,Manchester City,19000000.0,150000.0
155,164468,G. Cahill,29,England,82,82,Chelsea,15000000.0,120000.0
156,164169,Filipe Luís,29,Brazil,82,82,Atlético Madrid,14500000.0,120000.0
157,163711,L. Diarra,30,France,82,82,Olympique de Marseille,14500000.0,110000.0
158,161956,Borja Valero,30,Spain,82,82,Fiorentina,18500000.0,90000.0
159,159147,L. Perrin,29,France,82,82,AS Saint-Étienne,15000000.0,80000.0
160,158963,L. Biglia,29,Argentina,82,82,Lazio,15000000.0,110000.0
161,142784,P. Zabaleta,30,Argentina,82,82,Manchester City,14000000.0,130000.0
162,139869,W. Sneijder,31,Netherlands,82,82,Galatasaray SK,17000000.0,90000.0
163,139068,Nani,28,Portugal,82,82,Fenerbahçe SK,19000000.0,100000.0
164,112316,J. Mathieu,31,France,82,82,FC Barcelona,13000000.0,130000.0
165,112253,J. Toulalan,31,France,82,82,AS Monaco,13000000.0,110000.0
166,108080,S. Lichtsteiner,31,Switzerland,82,82,Juventus,12500000.0,130000.0
167,106231,Aduriz,34,Spain,82,82,Athletic Club de Bilbao,10500000.0,90000.0
168,53302,D. De Rossi,31,Italy,82,82,Roma,13000000.0,110000.0
169,49370,T. Motta,32,Italy,82,82,Paris Saint-Germain,11500000.0,130000.0
170,48717,Júlio César,35,Brazil,82,82,SL Benfica,11500000.0,90000.0
171,20800,Danny,31,Portugal,82,82,Zenit St. Petersburg,17000000.0,110000.0
172,7826,R. van Persie,31,Netherlands,82,82,Fenerbahçe SK,17500000.0,100000.0
173,7763,A. Pirlo,36,Italy,82,82,New York City Football Club,1600000.0,70000.0
174,5479,Casillas,34,Spain,82,82,FC Porto,13000000.0,100000.0
175,211110,P. Dybala,21,Argentina,81,87,Juventus,23500000.0,90000.0
176,210935,D. Berardi,20,Italy,81,86,Sassuolo,23000000.0,50000.0
177,207865,Marquinhos,21,Brazil,81,87,Paris Saint-Germain,20000000.0,90000.0
178,207566,William Carvalho,23,Portugal,81,86,Sporting CP,19500000.0,60000.0
179,204639,S. Savić,24,Montenegro,81,85,Atlético Madrid,18500000.0,90000.0
180,202652,R. Sterling,20,England,81,87,Manchester City,23000000.0,90000.0
181,202556,M. Depay,21,Netherlands,81,88,Manchester United,24000000.0,100000.0
182,202166,J. Draxler,21,Germany,81,85,VfL Wolfsburg,21500000.0,70000.0
183,202126,H. Kane,21,England,81,87,Tottenham Hotspur,23500000.0,70000.0
184,201862,M. Rojo,25,Argentina,81,84,Manchester United,17500000.0,100000.0
185,201153,Morata,22,Spain,81,86,Juventus,23000000.0,90000.0
186,200949,Lucas,22,Brazil,81,84,Paris Saint-Germain,21500000.0,100000.0
187,199987,J. Cillessen,26,Netherlands,81,83,Ajax,16500000.0,80000.0
188,199715,Vitolo,25,Spain,81,83,Sevilla FC,20000000.0,80000.0
189,199482,A. Lopes,24,Portugal,81,85,Olympique Lyonnais,18500000.0,80000.0
190,199304,Danilo,23,Brazil,81,87,Real Madrid CF,19500000.0,90000.0
191,198077,P. Herrmann,24,Germany,81,84,Borussia Mönchengladbach,21000000.0,60000.0
192,198076,A. Abdennour,25,Tunisia,81,83,Valencia CF,17000000.0,80000.0
193,198009,M. Perin,22,Italy,81,88,Genoa,20500000.0,50000.0
194,197853,S. Aurier,22,Ivory Coast,81,86,Paris Saint-Germain,19000000.0,90000.0
195,197061,J. Matip,23,Cameroon,81,83,FC Schalke 04,17500000.0,80000.0
196,193532,G. Medel,27,Chile,81,81,Inter,14000000.0,90000.0
197,193082,J. Cuadrado,27,Colombia,81,81,Juventus,16500000.0,110000.0
198,193061,R. Pereyra,24,Argentina,81,84,Juventus,21500000.0,100000.0
199,192593,D. Subašić,30,Croatia,81,81,AS Monaco,14000000.0,80000.0
200,191740,Ander Herrera,25,Spain,81,82,Manchester United,19000000.0,90000.0
201,189574,Iturraspe,26,Spain,81,83,Athletic Club de Bilbao,16500000.0,90000.0
202,189560,Iborra,27,Spain,81,81,Sevilla FC,14000000.0,90000.0
203,189461,J. Wilshere,23,England,81,84,Arsenal,21000000.0,100000.0
204,188829,N. Nkoulou,25,Cameroon,81,84,Olympique de Marseille,17500000.0,90000.0
205,186547,M. Musacchio,24,Argentina,81,85,Villarreal CF,18500000.0,60000.0
206,185239,O. Toprak,25,Turkey,81,83,Bayer 04 Leverkusen,17000000.0,80000.0
207,185020,José Callejón,28,Spain,81,81,Napoli,16500000.0,110000.0
208,184881,S. Feghouli,25,Algeria,81,83,Valencia CF,20500000.0,90000.0
209,184431,S. Giovinco,28,Italy,81,81,Toronto FC,16500000.0,80000.0
210,184392,M. Darmian,25,Italy,81,83,Manchester United,16500000.0,90000.0
211,184120,Bruno,31,Spain,81,81,Villarreal CF,14000000.0,60000.0
212,183574,M. Kruse,27,Germany,81,82,VfL Wolfsburg,19000000.0,100000.0
213,183285,M. Sakho,25,France,81,82,Liverpool,16500000.0,100000.0
214,182495,M. Cáceres,28,Uruguay,81,81,Juventus,13000000.0,110000.0
215,181820,S. Jovetić,25,Montenegro,81,83,Inter,20500000.0,90000.0
216,181458,I. Perišić,26,Croatia,81,82,Inter,19000000.0,100000.0
217,180216,S. Coleman,26,Republic of Ireland,81,82,Everton,16000000.0,90000.0
218,179846,S. Khedira,28,Germany,81,81,Juventus,16000000.0,110000.0
219,178562,E. Banega,27,Argentina,81,82,Sevilla FC,19000000.0,100000.0
220,178005,Rui Patrício,27,Portugal,81,81,Sporting CP,14000000.0,80000.0
221,177635,B. Trémoulinas,29,France,81,81,Sevilla FC,12500000.0,80000.0
222,177413,A. Witsel,26,Belgium,81,82,Zenit St. Petersburg,19000000.0,100000.0
223,175943,D. Mertens,28,Belgium,81,81,Napoli,16500000.0,100000.0
224,171897,A. Guardado,28,Mexico,81,81,PSV,16000000.0,80000.0
225,171791,José Fonte,31,Portugal,81,81,Southampton,11000000.0,60000.0
226,171579,Raúl García,28,Spain,81,81,Athletic Club de Bilbao,16000000.0,90000.0
227,170797,N. Şahin,26,Turkey,81,82,Borussia Dortmund,19000000.0,110000.0
228,169416,C. Vela,26,Mexico,81,82,Real Sociedad,19500000.0,110000.0
229,167431,G. Castro,28,Germany,81,81,Borussia Dortmund,16000000.0,110000.0
230,166706,M. Škrtel,30,Slovakia,81,81,Liverpool,12000000.0,100000.0
231,164859,T. Walcott,26,England,81,82,Arsenal,19000000.0,110000.0
232,163824,A. Williams,30,Wales,81,81,Swansea City,12000000.0,60000.0
233,161648,H. Ben Arfa,28,France,81,81,OGC Nice,16500000.0,80000.0
234,160766,J. Ménez,28,France,81,81,Milan,16500000.0,110000.0
235,158121,B. Costil,27,France,81,81,Stade Rennais FC,14000000.0,80000.0
236,157481,Raúl Albiol,29,Spain,81,81,Napoli,12500000.0,80000.0
237,156142,R. Eremenko,28,Finland,81,81,CSKA Moscow,16500000.0,100000.0
238,153244,A. Gignac,29,France,81,81,Tigres U.A.N.L.,16500000.0,70000.0
239,148803,K. Huntelaar,31,Netherlands,81,81,FC Schalke 04,14500000.0,90000.0
240,146954,Gabi,31,Spain,81,81,Atlético Madrid,14000000.0,100000.0
241,146760,Juanfran,30,Spain,81,81,Atlético Madrid,11500000.0,100000.0
242,146439,Negredo,29,Spain,81,81,Valencia CF,16500000.0,90000.0
243,144622,Raffael,30,Brazil,81,81,Borussia Mönchengladbach,15500000.0,70000.0
244,139997,D. Srna,33,Croatia,81,81,Shakhtar Donetsk,7000000.0,50000.0
245,139968,V. Enyeama,32,Nigeria,81,81,LOSC Lille,12500000.0,60000.0
246,138449,Kaká,33,Brazil,81,81,Orlando City Soccer Club,11000000.0,50000.0
247,113422,David Villa,33,Spain,81,81,New York City Football Club,11500000.0,50000.0
248,110677,Moyá,31,Spain,81,81,Atlético Madrid,13000000.0,90000.0
249,106573,Victor Valdés,33,Spain,81,81,Standard de Liège,12000000.0,50000.0
250,53914,P. Jagielka,32,England,81,81,Everton,10000000.0,80000.0
251,52091,P. Evra,34,France,81,81,Juventus,4800000.0,80000.0
252,31432,D. Drogba,37,Ivory Coast,81,81,Montreal Impact,2100000.0,50000.0
253,24630,José Reina,32,Spain,81,81,Napoli,12500000.0,80000.0
254,13743,S. Gerrard,35,England,81,81,LA Galaxy,5500000.0,50000.0
255,4098,Tiago,34,Portugal,81,81,Atlético Madrid,8000000.0,80000.0
256,1611,M. Stranzl,35,Austria,81,81,Borussia Mönchengladbach,2900000.0,45000.0
257,230312,Gabri Prestão,27,Brazil,80,81,Fluminense Football Club,13000000.0,70000.0
258,217699,I. Slimani,27,Algeria,80,81,Sporting CP,16500000.0,90000.0
259,215466,N. Maksimović,23,Serbia,80,85,Torino,16500000.0,60000.0
260,213374,Aderllan Santos,26,Brazil,80,82,Valencia CF,14000000.0,90000.0
261,211688,Gayà,20,Spain,80,87,Valencia CF,17000000.0,70000.0
262,211575,André Gomes,21,Portugal,80,87,Valencia CF,20000000.0,70000.0
263,210679,Paulo Oliveira,23,Portugal,80,84,Sporting CP,16000000.0,60000.0
264,210342,Lucas Lima,24,Brazil,80,82,Santos Futebol Clube,18000000.0,60000.0
265,210282,Bruno Peres,25,Brazil,80,82,Torino,14000000.0,60000.0
266,209331,M. Salah,23,Egypt,80,85,Roma,19500000.0,90000.0
267,208808,Q. Promes,23,Netherlands,80,86,Spartak Moscow,20000000.0,70000.0
268,206273,O. Shatov,24,Russia,80,83,Zenit St. Petersburg,18500000.0,80000.0
269,204525,Iñigo Martínez,24,Spain,80,84,Real Sociedad,16000000.0,80000.0
270,202477,Deulofeu,21,Spain,80,87,Everton,20000000.0,70000.0
271,201942,Roberto Firmino,23,Brazil,80,85,Liverpool,19500000.0,100000.0
272,201510,L. Kurzawa,22,France,80,88,Paris Saint-Germain,18000000.0,80000.0
273,200888,Danilo Pereira,23,Portugal,80,84,FC Porto,16000000.0,80000.0
274,200610,K. Volland,22,Germany,80,85,TSG 1899 Hoffenheim,19500000.0,60000.0
275,200454,Paco Alcácer,21,Spain,80,88,Valencia CF,21500000.0,80000.0
276,200316,T. Horn,22,Germany,80,87,1. FC Köln,17500000.0,50000.0
277,199626,André André,25,Portugal,80,82,FC Porto,17000000.0,80000.0
278,199189,R. Barkley,21,England,80,88,Everton,21500000.0,80000.0
279,198141,Marc Bartra,24,Spain,80,83,FC Barcelona,15500000.0,90000.0
280,196934,O. Özyakup,22,Turkey,80,86,Beşiktaş JK,19500000.0,50000.0
281,194957,P. Jones,23,England,80,84,Manchester United,16000000.0,90000.0
282,193469,Víctor Ruíz,26,Spain,80,81,Villarreal CF,13500000.0,70000.0
283,193348,X. Shaqiri,23,Switzerland,80,84,Stoke City,18500000.0,60000.0
284,193116,M. Gonalons,26,France,80,81,Olympique Lyonnais,13500000.0,90000.0
285,192620,H. Badstuber,26,Germany,80,82,FC Bayern Munich,14000000.0,110000.0
286,192615,M. Baša,32,Montenegro,80,80,LOSC Lille,8500000.0,60000.0
287,192492,F. Orellana,29,Chile,80,80,RC Celta de Vigo,13500000.0,70000.0
288,190456,N. Clyne,24,England,80,84,Liverpool,15500000.0,90000.0
289,190149,De Marcos,26,Spain,80,82,Athletic Club de Bilbao,14000000.0,90000.0
290,189963,W. Bony,26,Ivory Coast,80,81,Manchester City,17000000.0,110000.0
291,189712,K. Strootman,25,Netherlands,80,82,Roma,17000000.0,80000.0
292,189575,Muniain,22,Spain,80,85,Athletic Club de Bilbao,19500000.0,80000.0
293,189156,Daniel Carriço,26,Portugal,80,81,Sevilla FC,13500000.0,90000.0
294,189125,G. Bonaventura,25,Italy,80,82,Milan,17000000.0,80000.0
295,189117,R. Bürki,24,Switzerland,80,84,Borussia Dortmund,16000000.0,90000.0
296,188803,Taison,27,Brazil,80,80,Shakhtar Donetsk,14500000.0,80000.0
297,188253,J. McCarthy,24,Republic of Ireland,80,83,Everton,15500000.0,80000.0
298,188005,Camacho,25,Spain,80,83,Málaga CF,15000000.0,60000.0
299,187607,A. Dzyuba,26,Russia,80,81,Zenit St. Petersburg,17000000.0,100000.0
300,187347,I. Smolnikov,26,Russia,80,81,Zenit St. Petersburg,13500000.0,90000.0
301,187072,L. Stindl,26,Germany,80,81,Borussia Mönchengladbach,16500000.0,80000.0
302,186148,R. Zieler,26,Germany,80,81,Hannover 96,13500000.0,80000.0
303,185132,Mikel San José,26,Spain,80,82,Athletic Club de Bilbao,14000000.0,90000.0
304,184942,Giuliano,25,Brazil,80,82,Grêmio Foot-Ball Porto Alegrense,17500000.0,60000.0
305,184111,C. Benteke,24,Belgium,80,83,Liverpool,18500000.0,110000.0
306,183666,Roberto,29,Spain,80,80,Olympiakos CFP,12000000.0,50000.0
307,183498,M. Parolo,30,Italy,80,80,Lazio,12500000.0,80000.0
308,183394,M. Sissoko,25,France,80,82,Newcastle United,17000000.0,90000.0
309,183284,A. Chedjou,30,Cameroon,80,80,Galatasaray SK,10000000.0,60000.0
310,181786,V. Ćorluka,29,Croatia,80,80,Lokomotiv Moscow,10500000.0,60000.0
311,181291,G. Wijnaldum,24,Netherlands,80,84,Newcastle United,18500000.0,90000.0
312,180930,E. Džeko,29,Bosnia Herzegovina,80,80,Roma,14000000.0,90000.0
313,180819,A. Lallana,27,England,80,80,Liverpool,14500000.0,110000.0
314,180432,Hernanes,30,Brazil,80,80,Juventus,13000000.0,100000.0
315,180175,Alexandre Pato,25,Brazil,80,82,Chelsea,17500000.0,110000.0
316,179645,S. Kjær,26,Denmark,80,81,Fenerbahçe SK,13500000.0,80000.0
317,179527,L. Rémy,28,France,80,80,Chelsea,14500000.0,120000.0
318,178750,Sergio Asenjo,26,Spain,80,82,Villarreal CF,14000000.0,80000.0
319,178372,B. Ivanović,31,Serbia,80,80,Chelsea,9000000.0,100000.0
320,177644,Kiko Casilla,28,Spain,80,80,Real Madrid CF,12500000.0,110000.0
321,177604,Nacho Monreal,29,Spain,80,80,Arsenal,10500000.0,90000.0
322,177600,Beñat,28,Spain,80,80,Athletic Club de Bilbao,13500000.0,90000.0
323,177553,Vieirinha,29,Portugal,80,80,VfL Wolfsburg,13000000.0,80000.0
324,177458,S. Bender,26,Germany,80,81,Borussia Dortmund,13500000.0,110000.0
325,177326,M. Valbuena,30,France,80,80,Olympique Lyonnais,13000000.0,90000.0
326,176993,Bojan,24,Spain,80,83,Stoke City,18500000.0,70000.0
327,173771,L. Piszczek,30,Poland,80,80,Borussia Dortmund,10000000.0,90000.0
328,172610,Castán,28,Brazil,80,80,Roma,11000000.0,90000.0
329,172316,Coke,28,Spain,80,80,Sevilla FC,11000000.0,90000.0
330,172175,K. Mirallas,27,Belgium,80,80,Everton,14000000.0,90000.0
331,171688,Fábio Coentrão,27,Portugal,80,81,AS Monaco,13000000.0,100000.0
333,170368,E. Lamela,23,Argentina,80,84,Tottenham Hotspur,18500000.0,80000.0
334,169596,R. Shawcross,27,England,80,80,Stoke City,11500000.0,80000.0
336,168530,Jardel,29,Brazil,80,80,SL Benfica,10500000.0,70000.0
