,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage
61,180206,M. Pjanić,27,Bosnia Herzegovina,86,87,Juventus,50000000.0,190000.0
62,178518,R. Nainggolan,29,Belgium,86,86,Roma,42500000.0,130000.0
63,172879,Sokratis,29,Greece,86,86,Borussia Dortmund,34500000.0,110000.0
64,168651,I. Rakitić,29,Croatia,86,86,FC Barcelona,42500000.0,275000.0
65,164169,Filipe Luís,31,Brazil,86,86,Atlético Madrid,29000000.0,95000.0
66,48940,P. Čech,35,Czech Republic,86,86,Arsenal,10500000.0,92000.0
68,201535,R. Varane,24,France,85,92,Real Madrid CF,46500000.0,175000.0
69,201153,Morata,24,Spain,85,89,Chelsea,51000000.0,170000.0
70,197445,D. Alaba,25,Austria,85,87,FC Bayern Munich,38500000.0,130000.0
71,193747,Koke,25,Spain,85,88,Atlético Madrid,47500000.0,84000.0
72,193301,A. Lacazette,26,France,85,88,Arsenal,48500000.0,180000.0
73,193041,K. Navas,30,Costa Rica,85,85,Real Madrid CF,24500000.0,165000.0
74,192563,B. Leno,25,Germany,85,88,Bayer 04 Leverkusen,34000000.0,61000.0
75,192387,C. Immobile,27,Italy,85,85,Lazio,41000000.0,92000.0
76,192366,N. Otamendi,29,Argentina,85,85,Manchester City,30000000.0,180000.0
77,190547,K. Glik,29,Poland,85,85,AS Monaco,30000000.0,60000.0
78,189596,T. Müller,27,Germany,85,85,FC Bayern Munich,41000000.0,160000.0
79,188350,M. Reus,28,Germany,85,85,Borussia Dortmund,39000000.0,98000.0
80,186942,I. Gündoğan,26,Germany,85,86,Manchester City,44500000.0,190000.0
81,184087,T. Alderweireld,28,Belgium,85,87,Tottenham Hotspur,36500000.0,140000.0
82,179944,David Luiz,30,Brazil,85,85,Chelsea,28500000.0,160000.0
83,179844,Diego Costa,28,Spain,85,85,Atlético Madrid,40000000.0,100000.0
84,177509,M. Benatia,30,Morocco,85,85,Juventus,28500000.0,145000.0
85,172871,J. Vertonghen,30,Belgium,85,85,Tottenham Hotspur,28500000.0,130000.0
86,170890,B. Matuidi,30,France,85,85,Juventus,28500000.0,145000.0
87,168609,Miranda,32,Brazil,85,85,Inter,22000000.0,96000.0
88,165153,K. Benzema,29,France,85,85,Real Madrid CF,38500000.0,250000.0
89,162895,Cesc Fàbregas,30,Spain,85,85,Chelsea,35500000.0,175000.0
90,156616,F. Ribéry,34,France,85,85,FC Bayern Munich,19500000.0,150000.0
91,139720,V. Kompany,31,Belgium,85,85,Manchester City,26000000.0,170000.0
92,135507,Fernandinho,32,Brazil,85,85,Manchester City,22000000.0,170000.0
93,120533,Pepe,34,Portugal,85,85,Beşiktaş JK,11500000.0,80000.0
94,231747,K. Mbappé,18,France,84,94,Paris Saint-Germain,47000000.0,41000.0
95,225508,E. Bailly,23,Ivory Coast,84,89,Manchester United,35500000.0,150000.0
96,222492,L. Sané,21,Germany,84,92,Manchester City,46000000.0,165000.0
97,220834,Marco Asensio,21,Spain,84,92,Real Madrid CF,46000000.0,175000.0
98,218667,Bernardo Silva,22,Portugal,84,90,Manchester City,42500000.0,165000.0
99,216594,N. Fekir,23,France,84,88,Olympique Lyonnais,40500000.0,92000.0
100,213565,T. Lemar,21,France,84,90,AS Monaco,43000000.0,49000.0
101,212622,J. Kimmich,22,Germany,84,88,FC Bayern Munich,33500000.0,115000.0
102,212190,N. Süle,21,Germany,84,90,FC Bayern Munich,36500000.0,105000.0
103,211117,D. Alli,21,England,84,90,Tottenham Hotspur,43000000.0,115000.0
104,210257,Ederson,23,Brazil,84,89,Manchester City,30000000.0,115000.0
105,209499,Fabinho,23,Brazil,84,89,AS Monaco,35500000.0,49000.0
106,208722,S. Mané,25,Senegal,84,87,Liverpool,39000000.0,175000.0
107,207865,Marquinhos,23,Brazil,84,89,Paris Saint-Germain,35500000.0,98000.0
108,204963,Carvajal,25,Spain,84,87,Real Madrid CF,32000000.0,195000.0
109,204485,R. Mahrez,26,Algeria,84,84,Leicester City,33500000.0,120000.0
110,202652,R. Sterling,22,England,84,88,Manchester City,40500000.0,180000.0
111,202166,J. Draxler,23,Germany,84,87,Paris Saint-Germain,39500000.0,120000.0
112,201942,Roberto Firmino,25,Brazil,84,86,Liverpool,38500000.0,175000.0
113,201024,K. Koulibaly,26,Senegal,84,87,Napoli,32500000.0,96000.0
114,200316,T. Horn,24,Germany,84,90,1. FC Köln,31000000.0,39000.0
115,199482,A. Lopes,26,Portugal,84,86,Olympique Lyonnais,26000000.0,78000.0
116,198176,S. de Vrij,25,Netherlands,84,89,Lazio,35000000.0,73000.0
117,198009,M. Perin,24,Italy,84,89,Genoa,30000000.0,36000.0
118,192883,H. Mkhitaryan,28,Armenia,84,84,Arsenal,31500000.0,175000.0
119,192774,K. Manolas,26,Greece,84,86,Roma,31500000.0,96000.0
120,192629,Iago Aspas,29,Spain,84,84,RC Celta de Vigo,30500000.0,51000.0
121,192593,D. Subašić,32,Croatia,84,84,AS Monaco,18000000.0,46000.0
122,191202,N. Matić,28,Serbia,84,84,Manchester United,25000000.0,180000.0
123,189513,Parejo,28,Spain,84,84,Valencia CF,31000000.0,59000.0
124,189505,Pedro,29,Spain,84,84,Chelsea,30500000.0,200000.0
125,188377,K. Walker,27,England,84,85,Manchester City,29000000.0,170000.0
126,184267,Y. Brahimi,27,Algeria,84,84,FC Porto,32500000.0,27000.0
127,183898,A. Di María,29,Argentina,84,84,Paris Saint-Germain,30500000.0,145000.0
128,180930,E. Džeko,31,Bosnia Herzegovina,84,84,Roma,28000000.0,115000.0
129,179846,S. Khedira,30,Germany,84,84,Juventus,29000000.0,160000.0
130,179783,R. Fährmann,28,Germany,84,85,FC Schalke 04,25000000.0,54000.0
131,178750,Sergio Asenjo,28,Spain,84,85,Villarreal CF,25000000.0,46000.0
132,177610,Javi Martínez,28,Spain,84,84,FC Bayern Munich,25000000.0,145000.0
133,176769,Jonas,33,Brazil,84,84,SL Benfica,19500000.0,27000.0
134,173210,C. Marchisio,31,Italy,84,84,Juventus,26500000.0,160000.0
135,171919,Naldo,34,Brazil,84,84,FC Schalke 04,9500000.0,63000.0
136,167628,S. Ruffier,30,France,84,84,AS Saint-Étienne,20000000.0,49000.0
137,167397,Falcao,31,Colombia,84,84,AS Monaco,28000000.0,68000.0
138,165229,L. Koscielny,31,France,84,84,Arsenal,21000000.0,150000.0
139,146530,Dani Alves,34,Brazil,84,84,Paris Saint-Germain,9000000.0,115000.0
140,143076,A. Gómez,29,Argentina,84,84,Atalanta,31000000.0,60000.0
141,137186,A. Barzagli,36,Italy,84,84,Juventus,4200000.0,105000.0
142,106231,Aduriz,36,Spain,84,84,Athletic Club de Bilbao,11000000.0,38000.0
143,231443,O. Dembélé,20,France,83,92,FC Barcelona,40000000.0,150000.0
144,230666,Gabriel Jesus,20,Brazil,83,92,Manchester City,41000000.0,125000.0
145,223848,S. Milinković-Savić,22,Serbia,83,89,Lazio,35000000.0,56000.0
146,220971,N. Keïta,22,Guinea,83,88,RB Leipzig,34000000.0,68000.0
147,216460,J. Giménez,22,Uruguay,83,87,Atlético Madrid,28500000.0,53000.0
148,212218,A. Laporte,23,France,83,88,Manchester City,29500000.0,115000.0
149,212188,T. Werner,21,Germany,83,87,RB Leipzig,34500000.0,68000.0
150,211300,A. Martial,21,France,83,90,Manchester United,36500000.0,115000.0
151,209658,L. Goretzka,22,Germany,83,88,FC Schalke 04,34000000.0,46000.0
152,208808,Q. Promes,25,Netherlands,83,84,Spartak Moscow,31000000.0,76000.0
153,208596,A. Belotti,23,Italy,83,89,Torino,36000000.0,58000.0
154,208421,Saúl,22,Spain,83,90,Atlético Madrid,36000000.0,59000.0
155,207566,William Carvalho,25,Portugal,83,86,Sporting CP,27500000.0,21000.0
156,205600,S. Umtiti,23,France,83,88,FC Barcelona,29500000.0,135000.0
157,204970,F. Thauvin,24,France,83,86,Olympique de Marseille,33000000.0,40000.0
158,203376,V. van Dijk,25,Netherlands,83,85,Liverpool,26500000.0,110000.0
159,200888,Danilo Pereira,25,Portugal,83,86,FC Porto,27500000.0,18000.0
160,200104,H. Son,24,Korea Republic,83,86,Tottenham Hotspur,33000000.0,95000.0
161,199715,Vitolo,27,Spain,83,83,Atlético Madrid,27000000.0,68000.0
163,197965,Pizzi,27,Portugal,83,83,SL Benfica,26500000.0,19000.0
164,193698,O. Baumann,27,Germany,83,84,TSG 1899 Hoffenheim,20000000.0,37000.0
165,193474,I. Gueye,27,Senegal,83,83,Everton,22000000.0,115000.0
166,193082,J. Cuadrado,29,Colombia,83,83,Juventus,25500000.0,130000.0
167,192318,M. Götze,25,Germany,83,87,Borussia Dortmund,33000000.0,69000.0
168,192227,S. Mustafi,25,Germany,83,85,Arsenal,26500000.0,110000.0
169,191740,Ander Herrera,27,Spain,83,83,Manchester United,26500000.0,145000.0
170,191180,J. Pastore,28,Argentina,83,83,Paris Saint-Germain,25500000.0,100000.0
171,190941,L. Hrádecký,27,Finland,83,83,Eintracht Frankfurt,17500000.0,30000.0
172,190483,Douglas Costa,26,Brazil,83,83,Juventus,28000000.0,115000.0
173,189712,K. Strootman,27,Netherlands,83,83,Roma,26500000.0,80000.0
174,189358,S. Kagawa,28,Japan,83,83,Borussia Dortmund,26000000.0,75000.0
175,189068,B. Dost,28,Netherlands,83,83,Sporting CP,27000000.0,28000.0
177,187961,Paulinho,28,Brazil,83,83,FC Barcelona,25500000.0,180000.0
178,187936,S. N'Zonzi,28,France,83,83,Sevilla FC,21000000.0,25000.0
179,186627,M. Balotelli,26,Italy,83,83,OGC Nice,28500000.0,51000.0
180,185020,José Callejón,30,Spain,83,83,Napoli,24500000.0,87000.0
181,184942,Giuliano,27,Brazil,83,84,Fenerbahçe SK,29500000.0,86000.0
182,184826,Adrien Silva,28,Portugal,83,83,Leicester City,25500000.0,92000.0
183,184431,S. Giovinco,30,Italy,83,83,Toronto FC,25000000.0,15000.0
184,184120,Bruno,33,Spain,83,83,Villarreal CF,15000000.0,45000.0
185,181783,M. Mandžukić,31,Croatia,83,83,Juventus,23500000.0,135000.0
186,180403,Willian,28,Brazil,83,83,Chelsea,26000000.0,155000.0
187,179784,B. Höwedes,29,Germany,83,83,Juventus,20000000.0,50000.0
188,178562,E. Banega,29,Argentina,83,83,Sevilla FC,25500000.0,27000.0
189,178088,Juan Mata,29,Spain,83,83,Manchester United,25500000.0,150000.0
190,178005,Rui Patrício,29,Portugal,83,83,Sporting CP,17500000.0,19000.0
191,177457,L. Bender,28,Germany,83,83,Bayer 04 Leverkusen,21000000.0,64000.0
192,177388,D. Payet,30,France,83,83,Olympique de Marseille,24500000.0,46000.0
193,173771,L. Piszczek,32,Poland,83,83,Borussia Dortmund,14500000.0,66000.0
194,170481,E. Garay,30,Argentina,83,83,Valencia CF,19000000.0,40000.0
195,167905,A. Valencia,31,Ecuador,83,83,Manchester United,17000000.0,130000.0
196,164468,G. Cahill,31,England,83,83,Chelsea,17500000.0,125000.0
197,163587,K. Schmeichel,30,Denmark,83,83,Leicester City,16500000.0,65000.0
198,163489,A. Consigli,30,Italy,83,83,Sassuolo,16500000.0,52000.0
199,161956,Borja Valero,32,Spain,83,83,Inter,20000000.0,80000.0
200,157481,Raúl Albiol,31,Spain,83,83,Napoli,17500000.0,73000.0
202,104389,R. Jarstein,32,Norway,83,83,Hertha BSC Berlin,15000000.0,30000.0
203,53302,D. De Rossi,33,Italy,83,83,Roma,10500000.0,73000.0
204,24630,Pepe Reina,34,Spain,83,83,Napoli,10500000.0,59000.0
205,20775,Quaresma,33,Portugal,83,83,Beşiktaş JK,15500000.0,67000.0
206,230621,G. Donnarumma,18,Italy,82,93,Milan,27000000.0,35000.0
207,227055,Gelson Martins,22,Portugal,82,88,Sporting CP,30500000.0,21000.0
208,222737,Malcom,20,Brazil,82,90,Girondins de Bordeaux,33000000.0,51000.0
209,219683,C. Tolisso,22,France,82,89,FC Bayern Munich,30500000.0,98000.0
210,216451,J. Seri,25,Ivory Coast,82,83,OGC Nice,26000000.0,45000.0
211,215785,K. Baldé Diao,22,Senegal,82,90,AS Monaco,32500000.0,46000.0
212,215316,G. Rulli,25,Argentina,82,88,Real Sociedad,22000000.0,28000.0
213,213661,A. Christensen,21,Denmark,82,90,Chelsea,28500000.0,93000.0
214,213345,K. Coman,21,France,82,87,FC Bayern Munich,30000000.0,88000.0
215,213331,J. Tah,21,Germany,82,88,Bayer 04 Leverkusen,26000000.0,47000.0
216,212831,Alisson,24,Brazil,82,87,Roma,21500000.0,49000.0
217,212462,Alex Telles,24,Brazil,82,86,FC Porto,24000000.0,16000.0
218,212404,F. Bernardeschi,23,Italy,82,88,Juventus,30500000.0,110000.0
219,211575,André Gomes,23,Portugal,82,88,FC Barcelona,30000000.0,150000.0
220,210008,A. Rabiot,22,France,82,86,Paris Saint-Germain,28500000.0,83000.0
221,208618,Lucas Vázquez,26,Spain,82,83,Real Madrid CF,26000000.0,185000.0
222,208448,E. Forsberg,25,Sweden,82,84,RB Leipzig,27000000.0,75000.0
223,207863,Felipe,28,Brazil,82,82,FC Porto,18000000.0,20000.0
224,207664,C. Bacca,30,Colombia,82,82,Villarreal CF,21500000.0,125000.0
225,207410,M. Kovačić,23,Croatia,82,88,Real Madrid CF,30000000.0,150000.0
226,206652,Sergio Rico,23,Spain,82,87,Sevilla FC,21500000.0,16000.0
227,206545,Manu Trigueros,25,Spain,82,85,Villarreal CF,27500000.0,43000.0
228,205498,Jorginho,25,Italy,82,85,Napoli,27500000.0,77000.0
229,205452,A. Rüdiger,24,Germany,82,86,Chelsea,24500000.0,105000.0
230,204639,S. Savić,26,Montenegro,82,85,Atlético Madrid,23000000.0,62000.0
231,204525,Iñigo Martínez,26,Spain,82,86,Athletic Club de Bilbao,24000000.0,32000.0
232,203551,A. Florenzi,26,Italy,82,84,Roma,22000000.0,73000.0
233,203486,T. Hazard,24,Belgium,82,85,Borussia Mönchengladbach,28000000.0,43000.0
234,202685,S. Zaza,26,Italy,82,83,Valencia CF,26500000.0,47000.0
235,202651,Suso,23,Spain,82,87,Milan,29500000.0,110000.0
236,202477,Deulofeu,23,Spain,82,87,Watford,29500000.0,165000.0
237,202335,E. Dier,23,England,82,85,Tottenham Hotspur,23500000.0,85000.0
238,200949,Lucas,24,Brazil,82,84,Tottenham Hotspur,27500000.0,105000.0
239,199564,Sergi Roberto,25,Spain,82,85,FC Barcelona,23000000.0,150000.0
240,199503,G. Xhaka,24,Switzerland,82,85,Arsenal,27500000.0,110000.0
241,198717,W. Zaha,24,Ivory Coast,82,85,Crystal Palace,28000000.0,65000.0
242,197061,J. Matip,25,Cameroon,82,84,Liverpool,22500000.0,110000.0
243,195093,Willian José,25,Brazil,82,85,Real Sociedad,28500000.0,42000.0
244,193469,Víctor Ruíz,28,Spain,82,83,Villarreal CF,20000000.0,43000.0
245,193348,X. Shaqiri,25,Switzerland,82,83,Stoke City,26500000.0,92000.0
246,192638,Marcos Alonso,26,Spain,82,83,Chelsea,21000000.0,125000.0
247,189560,Iborra,29,Spain,82,82,Leicester City,17000000.0,85000.0
248,189125,G. Bonaventura,27,Italy,82,82,Milan,23000000.0,115000.0
249,189117,R. Bürki,26,Switzerland,82,85,Borussia Dortmund,19500000.0,53000.0
250,188803,Taison,29,Brazil,82,82,Shakhtar Donetsk,21500000.0,1000.0
251,187754,Marlos,29,Ukraine,82,82,Shakhtar Donetsk,21500000.0,1000.0
252,187072,L. Stindl,28,Germany,82,82,Borussia Mönchengladbach,23000000.0,56000.0
253,186561,A. Ramsey,26,Wales,82,83,Arsenal,25500000.0,130000.0
254,186153,W. Szczęsny,27,Poland,82,84,Juventus,18000000.0,90000.0
255,185239,O. Toprak,27,Turkey,82,83,Borussia Dortmund,21000000.0,66000.0
256,185221,Luiz Gustavo,29,Brazil,82,82,Olympique de Marseille,17000000.0,40000.0
257,184484,G. Sigurðsson,27,Iceland,82,82,Everton,23000000.0,130000.0
258,183574,M. Kruse,29,Germany,82,82,SV Werder Bremen,22000000.0,47000.0
259,183376,L. Fejsa,28,Serbia,82,82,SL Benfica,18000000.0,18000.0
260,181786,V. Ćorluka,31,Croatia,82,82,Lokomotiv Moscow,15000000.0,54000.0
261,181291,G. Wijnaldum,26,Netherlands,82,83,Liverpool,25500000.0,130000.0
262,180819,A. Lallana,29,England,82,82,Liverpool,21500000.0,135000.0
263,179847,F. Fazio,30,Argentina,82,82,Roma,16500000.0,73000.0
264,178509,O. Giroud,30,France,82,82,Chelsea,21500000.0,150000.0
265,178372,B. Ivanović,33,Serbia,82,82,Zenit St. Petersburg,9000000.0,73000.0
266,177683,Y. Sommer,28,Switzerland,82,83,Borussia Mönchengladbach,18000000.0,39000.0
268,177358,M. Schneiderlin,27,France,82,82,Everton,18500000.0,115000.0
269,176600,K. Gameiro,30,France,82,82,Atlético Madrid,21500000.0,73000.0
270,168354,E. Viviano,31,Italy,82,82,Sampdoria,13500000.0,37000.0
271,167431,G. Castro,30,Germany,82,82,Borussia Dortmund,20500000.0,72000.0
272,163705,S. Mandanda,32,France,82,82,Olympique de Marseille,12500000.0,31000.0
273,162347,João Moutinho,30,Portugal,82,82,AS Monaco,20500000.0,48000.0
274,162240,M. Dembélé,29,Belgium,82,82,Tottenham Hotspur,21500000.0,115000.0
275,158963,L. Biglia,31,Argentina,82,82,Milan,15000000.0,105000.0
276,146760,Juanfran,32,Spain,82,82,Atlético Madrid,12500000.0,62000.0
277,146748,Diego López,35,Spain,82,82,RCD Espanyol,5000000.0,19000.0
278,146562,Santi Cazorla,32,Spain,82,82,Arsenal,17000000.0,130000.0
279,139068,Nani,30,Portugal,82,82,Lazio,21000000.0,47000.0
280,113422,David Villa,35,Spain,82,82,New York City Football Club,10000000.0,12000.0
281,20289,Y. Touré,34,Ivory Coast,82,82,Manchester City,11000000.0,145000.0
282,5479,Casillas,36,Spain,82,82,FC Porto,3000000.0,10000.0
283,231677,M. Rashford,19,England,81,89,Manchester United,25500000.0,74000.0
284,229906,L. Bailey,19,Jamaica,81,88,Bayer 04 Leverkusen,24000000.0,35000.0
285,227928,Nélson Semedo,23,Portugal,81,87,FC Barcelona,20500000.0,125000.0
286,222028,J. Weigl,21,Germany,81,87,Borussia Dortmund,21000000.0,46000.0
287,221087,Pau López,22,Spain,81,86,RCD Espanyol,17000000.0,23000.0
288,220793,D. Sánchez,21,Colombia,81,88,Tottenham Hotspur,21500000.0,70000.0
289,219809,T. Bakayoko,22,France,81,87,Chelsea,21000000.0,96000.0
290,216354,A. Kramarić,26,Croatia,81,83,TSG 1899 Hoffenheim,22000000.0,50000.0
291,216201,Williams,23,Spain,81,87,Athletic Club de Bilbao,24500000.0,31000.0
292,216194,Dani García,27,Spain,81,82,SD Eibar,17000000.0,26000.0
293,212814,João Mário,24,Portugal,81,84,West Ham United,22000000.0,64000.0
294,212523,Anderson Talisca,23,Brazil,81,88,Beşiktaş JK,25000000.0,15000.0
295,212198,Bruno Fernandes,22,Portugal,81,86,Sporting CP,24000000.0,20000.0
296,212194,J. Brandt,21,Germany,81,88,Bayer 04 Leverkusen,25000000.0,49000.0
297,211320,D. Rugani,22,Italy,81,88,Juventus,21500000.0,88000.0
298,210896,M. Sanson,22,France,81,87,Olympique de Marseille,24000000.0,34000.0
299,210243,Ricardo Pereira,23,Portugal,81,86,FC Porto,20000000.0,15000.0
300,209297,Fred,24,Brazil,81,88,Shakhtar Donetsk,24500000.0,1000.0
301,208830,J. Vardy,30,England,81,81,Leicester City,17000000.0,89000.0
302,208670,H. Ziyech,24,Morocco,81,85,Ajax,23000000.0,16000.0
303,207993,S. Kolašinac,24,Bosnia Herzegovina,81,84,Arsenal,18500000.0,91000.0
304,207599,M. Keane,24,England,81,85,Everton,19500000.0,91000.0
305,207494,J. Lingard,24,England,81,84,Manchester United,22500000.0,115000.0
306,207471,F. Vázquez,28,Italy,81,81,Sevilla FC,18000000.0,25000.0
307,206585,Kepa,22,Spain,81,87,Athletic Club de Bilbao,18000000.0,20000.0
308,205362,M. Nastasić,24,Serbia,81,84,FC Schalke 04,19000000.0,38000.0
309,204923,M. Sabitzer,23,Austria,81,84,RB Leipzig,22500000.0,63000.0
310,203483,D. Klaassen,24,Netherlands,81,84,Everton,22000000.0,105000.0
311,203042,J. Butland,24,England,81,87,Stoke City,18000000.0,50000.0
312,202857,K. Bellarabi,27,Germany,81,81,Bayer 04 Leverkusen,18500000.0,62000.0
313,202371,T. Meunier,25,Belgium,81,84,Paris Saint-Germain,18500000.0,77000.0
314,201995,Felipe Anderson,24,Brazil,81,86,Lazio,24000000.0,57000.0
315,201862,M. Rojo,27,Argentina,81,82,Manchester United,17000000.0,120000.0
316,201400,Rafinha,24,Brazil,81,86,Inter,23500000.0,140000.0
317,200724,Nacho Fernández,27,Spain,81,83,Real Madrid CF,17500000.0,145000.0
318,200647,J. Iličić,29,Slovenia,81,81,Atalanta,18000000.0,42000.0
319,200610,K. Volland,24,Germany,81,83,Bayer 04 Leverkusen,22500000.0,59000.0
320,199987,J. Cillessen,28,Netherlands,81,83,FC Barcelona,15000000.0,125000.0
321,199914,Allan,26,Brazil,81,82,Napoli,20500000.0,74000.0
322,199845,F. Acerbi,29,Italy,81,81,Sassuolo,14000000.0,62000.0
323,199451,W. Ben Yedder,26,France,81,82,Sevilla FC,21000000.0,26000.0
324,199189,R. Barkley,23,England,81,85,Chelsea,23000000.0,110000.0
325,198141,Bartra,26,Spain,81,83,Real Betis Balompié,18000000.0,29000.0
326,197853,S. Aurier,24,Ivory Coast,81,84,Tottenham Hotspur,18500000.0,79000.0
327,197655,S. Coates,26,Uruguay,81,82,Sporting CP,17500000.0,21000.0
328,195365,K. Kampl,26,Slovenia,81,82,RB Leipzig,20500000.0,73000.0
329,194957,P. Jones,25,England,81,82,Manchester United,17500000.0,115000.0
330,194794,A. Yarmolenko,27,Ukraine,81,81,Borussia Dortmund,18500000.0,72000.0
331,194404,Neto,27,Brazil,81,81,Valencia CF,12000000.0,30000.0
332,193886,D. Didavi,27,Germany,81,81,VfL Wolfsburg,18500000.0,73000.0
333,193738,Y. Belhanda,27,Morocco,81,81,Galatasaray SK,18500000.0,71000.0
334,193532,G. Medel,29,Chile,81,81,Beşiktaş JK,14000000.0,59000.0
335,193525,Mário Fernandes,26,Russia,81,81,CSKA Moscow,15000000.0,52000.0
336,193165,J. Corona,24,Mexico,81,84,FC Porto,22500000.0,17000.0
337,190972,E. Salvio,26,Argentina,81,81,SL Benfica,19000000.0,17000.0
338,190813,S. El Shaarawy,24,Italy,81,83,Roma,22000000.0,71000.0
339,190584,Illarramendi,27,Spain,81,81,Real Sociedad,18000000.0,37000.0
340,190456,N. Clyne,26,England,81,83,Liverpool,17500000.0,110000.0
