,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage
89,201399,M. Icardi,23,Argentina,84,89,Inter,40000000.0,110000.0
90,199503,G. Xhaka,23,Switzerland,84,87,Arsenal,36000000.0,110000.0
91,198219,L. Insigne,25,Italy,84,86,Napoli,35000000.0,110000.0
92,197781,Isco,24,Spain,84,88,Real Madrid CF,37000000.0,110000.0
93,193747,Koke,24,Spain,84,88,Atlético Madrid,37000000.0,110000.0
94,192774,K. Manolas,25,Greece,84,87,Roma,30000000.0,100000.0
95,192593,D. Subašić,31,Croatia,84,84,AS Monaco,23000000.0,100000.0
96,192505,R. Lukaku,23,Belgium,84,89,Everton,40000000.0,110000.0
97,192366,N. Otamendi,28,Argentina,84,84,Manchester City,23000000.0,130000.0
98,192227,S. Mustafi,24,Germany,84,88,Arsenal,32500000.0,110000.0
99,191202,N. Matić,27,Serbia,84,84,Chelsea,24000000.0,130000.0
100,191043,Alex Sandro,25,Brazil,84,87,Juventus,29500000.0,110000.0
101,190547,K. Glik,28,Poland,84,84,AS Monaco,23000000.0,130000.0
102,190483,Douglas Costa,25,Brazil,84,85,FC Bayern Munich,33000000.0,110000.0
103,189712,K. Strootman,26,Netherlands,84,85,Roma,32500000.0,130000.0
104,184144,N. Gaitán,28,Argentina,84,84,Atlético Madrid,27500000.0,130000.0
105,184120,Bruno,32,Spain,84,84,Villarreal CF,22000000.0,100000.0
106,181458,I. Perišić,27,Croatia,84,84,Inter,28500000.0,130000.0
107,179944,David Luiz,29,Brazil,84,84,Chelsea,22000000.0,110000.0
108,179784,B. Höwedes,28,Germany,84,84,FC Schalke 04,23000000.0,130000.0
109,179783,R. Fährmann,27,Germany,84,85,FC Schalke 04,26500000.0,120000.0
110,178750,Sergio Asenjo,27,Spain,84,85,Villarreal CF,26500000.0,120000.0
111,178562,E. Banega,28,Argentina,84,84,Inter,28500000.0,140000.0
112,177509,M. Benatia,29,Morocco,84,84,Juventus,22000000.0,100000.0
113,163705,S. Mandanda,31,France,84,84,Crystal Palace,23000000.0,50000.0
114,150724,J. Hart,29,England,84,84,Torino,24500000.0,50000.0
115,146530,Dani Alves,33,Brazil,84,84,Juventus,12500000.0,90000.0
116,143745,A. Turan,29,Turkey,84,84,FC Barcelona,26500000.0,100000.0
117,142754,J. Mascherano,32,Argentina,84,84,FC Barcelona,17000000.0,110000.0
118,106231,Aduriz,35,Spain,84,84,Athletic Club de Bilbao,11500000.0,70000.0
119,20289,Y. Touré,33,Ivory Coast,84,84,Manchester City,18000000.0,90000.0
120,225508,E. Bailly,22,Ivory Coast,83,90,Manchester United,28500000.0,80000.0
121,217699,I. Slimani,28,Algeria,83,83,Leicester City,23500000.0,80000.0
122,216460,J. Giménez,21,Uruguay,83,88,Atlético Madrid,27000000.0,80000.0
123,215914,N. Kanté,25,France,83,87,Chelsea,29000000.0,90000.0
124,215316,G. Rulli,24,Argentina,83,90,Real Sociedad,28500000.0,15000.0
125,212814,João Mário,23,Portugal,83,88,Inter,31000000.0,90000.0
126,211575,André Gomes,22,Portugal,83,89,FC Barcelona,31500000.0,80000.0
127,207865,Marquinhos,22,Brazil,83,89,Paris Saint-Germain,27500000.0,80000.0
128,207664,C. Bacca,29,Colombia,83,83,Milan,23000000.0,100000.0
129,207566,William Carvalho,24,Portugal,83,86,Sporting CP,25500000.0,90000.0
130,202857,K. Bellarabi,26,Germany,83,84,Bayer 04 Leverkusen,26500000.0,110000.0
131,202652,R. Sterling,21,England,83,88,Manchester City,31000000.0,80000.0
132,202166,J. Draxler,22,Germany,83,86,Paris Saint-Germain,30000000.0,90000.0
133,201942,Roberto Firmino,24,Brazil,83,87,Liverpool,31500000.0,90000.0
134,201862,M. Rojo,26,Argentina,83,84,Manchester United,22500000.0,110000.0
135,201024,K. Koulibaly,25,Senegal,83,86,Napoli,24500000.0,90000.0
136,200888,Danilo Pereira,24,Portugal,83,86,FC Porto,25500000.0,90000.0
137,200316,T. Horn,23,Germany,83,89,1. FC Köln,27500000.0,45000.0
138,200145,Casemiro,24,Brazil,83,88,Real Madrid CF,27000000.0,90000.0
139,199715,Vitolo,26,Spain,83,83,Sevilla FC,24000000.0,110000.0
140,199482,A. Lopes,25,Portugal,83,87,Olympique Lyonnais,25000000.0,90000.0
141,198009,M. Perin,23,Italy,83,88,Genoa,27000000.0,45000.0
142,197061,J. Matip,24,Cameroon,83,85,Liverpool,24500000.0,90000.0
143,193082,J. Cuadrado,28,Colombia,83,83,Juventus,22500000.0,110000.0
144,192629,Iago Aspas,28,Spain,83,83,RC Celta de Vigo,23500000.0,70000.0
145,192448,M. ter Stegen,24,Germany,83,88,FC Barcelona,27000000.0,90000.0
146,192318,M. Götze,24,Germany,83,88,Borussia Dortmund,31000000.0,110000.0
147,191740,Ander Herrera,26,Spain,83,84,Manchester United,26500000.0,110000.0
148,191180,J. Pastore,27,Argentina,83,84,Paris Saint-Germain,25500000.0,110000.0
149,189881,C. Smalling,26,England,83,84,Manchester United,22500000.0,110000.0
150,189505,Pedro,28,Spain,83,83,Chelsea,23000000.0,120000.0
151,189125,G. Bonaventura,26,Italy,83,83,Milan,24000000.0,110000.0
153,187936,S. N'Zonzi,27,France,83,83,Sevilla FC,19000000.0,110000.0
154,186561,A. Ramsey,25,Wales,83,86,Arsenal,28500000.0,90000.0
155,186547,M. Musacchio,25,Argentina,83,87,Villarreal CF,25000000.0,90000.0
156,185239,O. Toprak,26,Turkey,83,84,Bayer 04 Leverkusen,22500000.0,110000.0
157,184826,Adrien Silva,27,Portugal,83,84,Sporting CP,25500000.0,110000.0
158,184432,Azpilicueta,26,Spain,83,83,Chelsea,20000000.0,110000.0
159,184431,S. Giovinco,29,Italy,83,83,Toronto FC,22500000.0,45000.0
160,181783,M. Mandžukić,30,Croatia,83,83,Juventus,22000000.0,100000.0
161,180819,A. Lallana,28,England,83,83,Liverpool,22500000.0,110000.0
162,179846,S. Khedira,29,Germany,83,83,Juventus,21500000.0,90000.0
163,178509,O. Giroud,29,France,83,83,Arsenal,23000000.0,100000.0
164,178005,Rui Patrício,28,Portugal,83,83,Sporting CP,20500000.0,110000.0
165,177683,Y. Sommer,27,Switzerland,83,84,Borussia Mönchengladbach,21500000.0,110000.0
166,176769,Jonas,32,Brazil,83,83,SL Benfica,19000000.0,100000.0
167,176600,K. Gameiro,29,France,83,83,Atlético Madrid,23000000.0,100000.0
168,174543,C. Bravo,33,Chile,83,83,Manchester City,17000000.0,60000.0
169,173771,L. Piszczek,31,Poland,83,83,Borussia Dortmund,14500000.0,90000.0
170,172871,J. Vertonghen,29,Belgium,83,83,Tottenham Hotspur,17500000.0,90000.0
171,172723,A. Begović,29,Bosnia Herzegovina,83,83,Chelsea,20000000.0,90000.0
172,171919,Naldo,33,Brazil,83,83,FC Schalke 04,10500000.0,60000.0
173,171833,D. Sturridge,26,England,83,84,Liverpool,27500000.0,120000.0
174,171791,José Fonte,32,Portugal,83,83,West Ham United,13500000.0,90000.0
175,170481,E. Garay,29,Argentina,83,83,Valencia CF,17500000.0,90000.0
176,165239,S. Nasri,29,France,83,83,Sevilla FC,21500000.0,90000.0
177,164468,G. Cahill,30,England,83,83,Chelsea,17000000.0,90000.0
178,163824,A. Williams,31,Wales,83,83,Everton,15000000.0,90000.0
179,163631,L. Baines,31,England,83,83,Everton,14500000.0,90000.0
180,161956,Borja Valero,31,Spain,83,83,Fiorentina,20000000.0,90000.0
181,161648,H. Ben Arfa,29,France,83,83,Paris Saint-Germain,22500000.0,100000.0
182,146760,Juanfran,31,Spain,83,83,Atlético Madrid,14500000.0,90000.0
183,142780,G. Rodríguez,32,Argentina,83,83,Fiorentina,13500000.0,80000.0
184,139869,W. Sneijder,32,Netherlands,83,83,Galatasaray SK,18500000.0,100000.0
185,139068,Nani,29,Portugal,83,83,Valencia CF,22500000.0,100000.0
186,108080,S. Lichtsteiner,32,Switzerland,83,83,Juventus,13000000.0,90000.0
187,54050,W. Rooney,30,England,83,83,Manchester United,21500000.0,110000.0
188,53302,D. De Rossi,32,Italy,83,83,Roma,13500000.0,90000.0
189,24630,José Reina,33,Spain,83,83,Napoli,17000000.0,60000.0
190,20775,Quaresma,32,Portugal,83,83,Beşiktaş JK,17500000.0,90000.0
191,220834,Marco Asensio,20,Spain,82,89,Real Madrid CF,28500000.0,60000.0
192,218667,Bernardo Silva,21,Portugal,82,89,AS Monaco,28000000.0,70000.0
193,213331,J. Tah,20,Germany,82,88,Bayer 04 Leverkusen,23500000.0,60000.0
194,211300,A. Martial,20,France,82,90,Manchester United,29000000.0,70000.0
195,211117,D. Alli,20,England,82,90,Tottenham Hotspur,30000000.0,70000.0
196,210935,D. Berardi,21,Italy,82,86,Sassuolo,26500000.0,40000.0
197,209331,M. Salah,24,Egypt,82,87,Roma,27000000.0,90000.0
198,208722,S. Mané,24,Senegal,82,87,Liverpool,27000000.0,100000.0
199,208618,Lucas Vázquez,25,Spain,82,84,Real Madrid CF,23500000.0,80000.0
200,207471,F. Vázquez,27,Italy,82,82,Sevilla FC,20500000.0,110000.0
201,206545,Manu Trigueros,24,Spain,82,85,Villarreal CF,25000000.0,80000.0
202,205600,S. Umtiti,22,France,82,87,FC Barcelona,23000000.0,80000.0
203,204639,S. Savić,25,Montenegro,82,86,Atlético Madrid,21500000.0,80000.0
204,204277,Roque Mesa,27,Spain,82,82,UD Las Palmas,16500000.0,30000.0
205,203775,L. Karius,23,Germany,82,87,Liverpool,23000000.0,80000.0
206,203551,A. Florenzi,25,Italy,82,86,Roma,21000000.0,90000.0
207,203376,V. van Dijk,24,Netherlands,82,86,Southampton,22500000.0,35000.0
208,203042,J. Butland,23,England,82,89,Stoke City,24500000.0,40000.0
209,201153,Morata,23,Spain,82,86,Real Madrid CF,27000000.0,100000.0
210,200949,Lucas,23,Brazil,82,85,Paris Saint-Germain,26000000.0,100000.0
211,200641,Y. Konoplyanka,26,Ukraine,82,82,FC Schalke 04,20500000.0,100000.0
212,199561,Nolito,29,Spain,82,82,Manchester City,19000000.0,90000.0
213,198176,S. de Vrij,24,Netherlands,82,88,Lazio,23500000.0,90000.0
214,198164,Jonathan Viera,26,Spain,82,82,UD Las Palmas,20500000.0,30000.0
215,197965,Pizzi,26,Portugal,82,82,SL Benfica,20500000.0,100000.0
216,197853,S. Aurier,23,Ivory Coast,82,87,Paris Saint-Germain,22500000.0,80000.0
217,197242,G. Krychowiak,26,Poland,82,84,Paris Saint-Germain,20000000.0,110000.0
218,195365,K. Kampl,25,Slovenia,82,84,Bayer 04 Leverkusen,23500000.0,80000.0
219,195086,D. Lovren,26,Croatia,82,84,Liverpool,20000000.0,100000.0
220,193532,G. Medel,28,Chile,82,82,Inter,16000000.0,110000.0
221,193474,I. Gueye,26,Senegal,82,83,Everton,19000000.0,90000.0
222,193469,Víctor Ruíz,27,Spain,82,83,Villarreal CF,18500000.0,100000.0
223,193352,R. Rodríguez,23,Switzerland,82,85,VfL Wolfsburg,21000000.0,90000.0
224,193348,X. Shaqiri,24,Switzerland,82,85,Stoke City,25000000.0,50000.0
225,190456,N. Clyne,25,England,82,85,Liverpool,20500000.0,80000.0
226,189560,Iborra,28,Spain,82,82,Sevilla FC,16000000.0,100000.0
227,189461,J. Wilshere,24,England,82,85,Bournemouth,25000000.0,25000.0
228,189358,S. Kagawa,27,Japan,82,82,Borussia Dortmund,20500000.0,110000.0
229,189117,R. Bürki,25,Switzerland,82,85,Borussia Dortmund,21000000.0,80000.0
230,188943,K. Trapp,25,Germany,82,85,Paris Saint-Germain,21000000.0,80000.0
231,188803,Taison,28,Brazil,82,82,Shakhtar Donetsk,19000000.0,100000.0
232,188377,K. Walker,26,England,82,85,Tottenham Hotspur,20000000.0,100000.0
233,187754,Marlos,28,Brazil,82,82,Shakhtar Donetsk,19000000.0,100000.0
234,185221,Luiz Gustavo,28,Brazil,82,82,VfL Wolfsburg,16000000.0,110000.0
235,185020,José Callejón,29,Spain,82,82,Napoli,19000000.0,90000.0
236,184942,Giuliano,26,Brazil,82,84,Zenit St. Petersburg,24000000.0,110000.0
237,184484,G. Sigurðsson,26,Iceland,82,83,Swansea City,23500000.0,70000.0
238,184267,Y. Brahimi,26,Algeria,82,82,FC Porto,21000000.0,110000.0
239,184200,M. Arnautović,27,Austria,82,82,Stoke City,20000000.0,60000.0
240,183711,J. Henderson,26,England,82,84,Liverpool,20000000.0,100000.0
241,183497,O. Karnezis,30,Greece,82,82,Udinese,16500000.0,40000.0
242,183285,M. Sakho,26,France,82,83,Crystal Palace,19000000.0,60000.0
243,183280,A. Rami,30,France,82,82,Sevilla FC,14500000.0,90000.0
244,182494,F. Muslera,30,Uruguay,82,82,Galatasaray SK,16500000.0,90000.0
245,182212,A. Modeste,28,France,82,82,1. FC Köln,20500000.0,60000.0
246,181786,V. Ćorluka,30,Croatia,82,82,Lokomotiv Moscow,14500000.0,90000.0
247,180930,E. Džeko,30,Bosnia Herzegovina,82,82,Roma,19000000.0,90000.0
248,180216,S. Coleman,27,Republic of Ireland,82,82,Everton,16000000.0,100000.0
249,178224,J. Hernández,28,Mexico,82,82,Bayer 04 Leverkusen,20500000.0,110000.0
250,177600,Beñat,29,Spain,82,82,Athletic Club de Bilbao,18500000.0,80000.0
251,177457,L. Bender,27,Germany,82,83,Bayer 04 Leverkusen,18500000.0,110000.0
253,177358,M. Schneiderlin,26,France,82,84,Everton,20000000.0,100000.0
254,172175,K. Mirallas,28,Belgium,82,82,Everton,19000000.0,100000.0
255,169416,C. Vela,27,Mexico,82,82,Real Sociedad,20500000.0,50000.0
256,168354,E. Viviano,30,Italy,82,82,Sampdoria,16500000.0,40000.0
257,167905,A. Valencia,30,Ecuador,82,82,Manchester United,14000000.0,80000.0
258,167431,G. Castro,29,Germany,82,82,Borussia Dortmund,18500000.0,80000.0
259,167397,Falcao,30,Colombia,82,82,AS Monaco,19000000.0,90000.0
260,165580,Diego Alves,31,Brazil,82,82,Valencia CF,16000000.0,90000.0
261,163587,K. Schmeichel,29,Denmark,82,83,Leicester City,19000000.0,40000.0
262,163489,A. Consigli,29,Italy,82,82,Sassuolo,17000000.0,40000.0
263,163419,B. Sagna,33,France,82,82,Manchester City,8500000.0,60000.0
264,162347,João Moutinho,29,Portugal,82,82,AS Monaco,18500000.0,90000.0
265,162240,M. Dembélé,28,Belgium,82,82,Tottenham Hotspur,19000000.0,110000.0
266,159240,M. Krohn-Dehli,33,Denmark,82,82,Sevilla FC,12500000.0,50000.0
267,159147,L. Perrin,30,France,82,82,AS Saint-Étienne,14500000.0,15000.0
268,158963,L. Biglia,30,Argentina,82,82,Lazio,14500000.0,90000.0
269,158121,B. Costil,28,France,82,82,Stade Rennais FC,17500000.0,40000.0
270,157481,Raúl Albiol,30,Spain,82,82,Napoli,14500000.0,80000.0
271,150418,M. Gómez,30,Germany,82,82,VfL Wolfsburg,19000000.0,90000.0
272,146954,Gabi,32,Spain,82,82,Atlético Madrid,15000000.0,90000.0
273,146748,Diego López,34,Spain,82,82,RCD Espanyol,13000000.0,1000.0
274,144622,Raffael,31,Brazil,82,82,Borussia Mönchengladbach,17000000.0,90000.0
275,143076,A. Gómez,28,Argentina,82,82,Atalanta,20000000.0,60000.0
276,139968,V. Enyeama,33,Nigeria,82,82,LOSC Lille,14500000.0,20000.0
277,138449,Kaká,34,Brazil,82,82,Orlando City Soccer Club,10500000.0,30000.0
278,135507,Fernandinho,31,Brazil,82,82,Manchester City,13000000.0,90000.0
279,121944,B. Schweinsteiger,31,Germany,82,82,Manchester United,16500000.0,100000.0
280,113422,David Villa,34,Spain,82,82,New York City Football Club,10500000.0,30000.0
281,106573,Victor Valdés,34,Spain,82,82,Middlesbrough,13000000.0,1000.0
282,53612,P. Mertesacker,31,Germany,82,82,Arsenal,13000000.0,90000.0
283,52091,P. Evra,35,France,82,82,Olympique de Marseille,3000000.0,20000.0
284,45197,Xabi Alonso,34,Spain,82,82,FC Bayern Munich,6000000.0,70000.0
285,21146,M. Carrick,34,England,82,82,Manchester United,6000000.0,60000.0
286,13732,J. Terry,35,England,82,82,Chelsea,3400000.0,60000.0
287,7763,A. Pirlo,37,Italy,82,82,New York City Football Club,1400000.0,25000.0
288,5479,Casillas,35,Spain,82,82,FC Porto,11500000.0,70000.0
289,219683,C. Tolisso,21,France,81,89,Olympique Lyonnais,24500000.0,50000.0
290,216065,M. Sportiello,24,Italy,81,84,Fiorentina,18000000.0,60000.0
291,212190,N. Süle,20,Germany,81,87,TSG 1899 Hoffenheim,20000000.0,20000.0
292,210617,Samu Castillejo,21,Spain,81,88,Villarreal CF,23500000.0,50000.0
293,210257,Ederson,22,Brazil,81,87,SL Benfica,20000000.0,50000.0
294,210008,A. Rabiot,21,France,81,88,Paris Saint-Germain,23500000.0,50000.0
295,208808,Q. Promes,24,Netherlands,81,84,Spartak Moscow,21000000.0,30000.0
296,208670,H. Ziyech,23,Morocco,81,85,Ajax,22000000.0,40000.0
297,208596,A. Belotti,22,Italy,81,88,Torino,24500000.0,30000.0
298,208334,J. Hector,26,Germany,81,83,1. FC Köln,16500000.0,45000.0
299,207410,M. Kovačić,22,Croatia,81,87,Real Madrid CF,23000000.0,50000.0
300,206652,Sergio Rico,22,Spain,81,86,Sevilla FC,19500000.0,50000.0
301,206273,O. Shatov,25,Russia,81,82,Zenit St. Petersburg,19000000.0,60000.0
302,205498,Jorginho,24,Italy,81,84,Napoli,21000000.0,60000.0
303,204970,F. Thauvin,23,France,81,84,Olympique de Marseille,21500000.0,35000.0
304,204529,M. Batshuayi,22,Belgium,81,86,Chelsea,23000000.0,60000.0
305,204525,Iñigo Martínez,25,Spain,81,85,Real Sociedad,18000000.0,15000.0
306,202477,Deulofeu,22,Spain,81,88,Milan,23500000.0,50000.0
307,201995,Felipe Anderson,23,Brazil,81,86,Lazio,23000000.0,70000.0
308,199987,J. Cillessen,27,Netherlands,81,83,FC Barcelona,16000000.0,80000.0
309,199845,F. Acerbi,27,Italy,81,82,Sassuolo,15500000.0,45000.0
310,199451,W. Ben Yedder,25,France,81,84,Sevilla FC,21500000.0,70000.0
311,199354,Lucas Pérez,27,Spain,81,81,Arsenal,17500000.0,80000.0
312,199189,R. Barkley,22,England,81,86,Everton,23000000.0,60000.0
313,198951,C. Bakambu,25,DR Congo,81,85,Villarreal CF,22000000.0,70000.0
314,193130,A. Schürrle,25,Germany,81,82,Borussia Dortmund,19000000.0,70000.0
315,193061,R. Pereyra,25,Argentina,81,84,Watford,20500000.0,15000.0
316,192789,Mario Gaspar,25,Spain,81,84,Villarreal CF,17000000.0,60000.0
317,192492,F. Orellana,30,Chile,81,81,Valencia CF,15500000.0,70000.0
318,192387,C. Immobile,26,Italy,81,82,Lazio,20000000.0,80000.0
319,190941,L. Hrádecký,26,Finland,81,83,Eintracht Frankfurt,16500000.0,45000.0
320,190815,D. Blind,26,Netherlands,81,83,Manchester United,16500000.0,80000.0
321,190149,De Marcos,27,Spain,81,82,Athletic Club de Bilbao,15000000.0,80000.0
322,189963,W. Bony,27,Ivory Coast,81,81,Stoke City,17500000.0,50000.0
323,189574,Iturraspe,27,Spain,81,82,Athletic Club de Bilbao,18500000.0,80000.0
324,189513,Parejo,27,Spain,81,82,Valencia CF,18500000.0,80000.0
325,189271,F. Coquelin,25,France,81,84,Arsenal,17500000.0,60000.0
326,189250,S. Rondón,26,Venezuela,81,82,West Bromwich Albion,20000000.0,50000.0
327,189156,Daniel Carriço,27,Portugal,81,82,Sevilla FC,15500000.0,80000.0
328,188253,J. McCarthy,25,Republic of Ireland,81,84,Everton,17500000.0,60000.0
329,188005,Camacho,26,Spain,81,84,Málaga CF,17000000.0,30000.0
331,187735,A. Dzagoev,26,Russia,81,83,CSKA Moscow,19500000.0,80000.0
332,187688,Ganso,26,Brazil,81,82,Sevilla FC,19500000.0,90000.0
333,187347,I. Smolnikov,27,Russia,81,81,Zenit St. Petersburg,13500000.0,80000.0
334,186627,M. Balotelli,25,Italy,81,83,OGC Nice,20500000.0,35000.0
335,186153,W. Szczęsny,26,Poland,81,84,Roma,17000000.0,80000.0
336,185132,Mikel San José,27,Spain,81,83,Athletic Club de Bilbao,16000000.0,80000.0
337,184111,C. Benteke,25,Belgium,81,83,Crystal Palace,20500000.0,45000.0
338,183498,M. Parolo,31,Italy,81,81,Lazio,14000000.0,60000.0
