,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage
83,170890,B. Matuidi,27,France,83,85,Paris Saint-Germain,14000000.0,150000.0
84,170481,E. Garay,27,Argentina,83,83,Zenit St. Petersburg,14500000.0,125000.0
85,169416,C. Vela,25,Mexico,83,86,Real Sociedad,19000000.0,100000.0
86,168651,I. Rakitić,26,Croatia,83,84,FC Barcelona,19500000.0,165000.0
87,168609,Miranda,29,Brazil,83,83,Atlético Madrid,12500000.0,125000.0
88,168435,S. Sirigu,27,Italy,83,83,Paris Saint-Germain,15000000.0,150000.0
89,167628,S. Ruffier,27,France,83,84,AS Saint-Étienne,15000000.0,105000.0
90,162835,S. Handanovič,29,Slovenia,83,83,Inter,16000000.0,115000.0
91,162347,João Moutinho,27,Portugal,83,83,AS Monaco,16500000.0,105000.0
92,158133,J. Farfán,29,Peru,83,83,FC Schalke 04,14500000.0,105000.0
93,150724,J. Hart,27,England,83,83,Manchester City,15000000.0,150000.0
94,148803,K. Huntelaar,30,Netherlands,83,83,FC Schalke 04,15000000.0,115000.0
95,146530,Dani Alves,31,Brazil,83,83,FC Barcelona,10000000.0,145000.0
96,146439,Negredo,28,Spain,83,83,Valencia CF,17000000.0,135000.0
97,142784,P. Zabaleta,29,Argentina,83,83,Manchester City,12500000.0,125000.0
98,142754,J. Mascherano,30,Argentina,83,83,FC Barcelona,11500000.0,125000.0
99,137186,A. Barzagli,33,Italy,83,83,Juventus,7000000.0,100000.0
100,120533,Pepe,31,Portugal,83,83,Real Madrid CF,10000000.0,125000.0
101,106573,Victor Valdés,32,Spain,83,83,Manchester United,13000000.0,125000.0
102,53302,D. De Rossi,30,Italy,83,83,Roma,10500000.0,100000.0
103,13732,J. Terry,33,England,83,83,Chelsea,7000000.0,100000.0
104,7763,A. Pirlo,35,Italy,83,83,New York City Football Club,4400000.0,35000.0
105,1179,G. Buffon,36,Italy,83,83,Juventus,7000000.0,115000.0
106,200949,Lucas,21,Brazil,82,87,Paris Saint-Germain,15000000.0,120000.0
107,194765,A. Griezmann,23,France,82,88,Atlético Madrid,16500000.0,135000.0
108,193747,Koke,22,Spain,82,85,Atlético Madrid,13500000.0,115000.0
109,193301,A. Lacazette,23,France,82,86,Olympique Lyonnais,16500000.0,105000.0
110,193082,J. Cuadrado,26,Colombia,82,84,Chelsea,18000000.0,155000.0
111,192448,M. ter Stegen,22,Germany,82,86,FC Barcelona,11500000.0,110000.0
112,190460,C. Eriksen,22,Denmark,82,86,Tottenham Hotspur,15000000.0,110000.0
113,189358,S. Kagawa,25,Japan,82,84,Borussia Dortmund,19000000.0,145000.0
114,189242,Coutinho,22,Brazil,82,86,Liverpool,15000000.0,125000.0
115,186942,I. Gündoğan,23,Germany,82,86,Borussia Dortmund,15000000.0,130000.0
116,186561,A. Ramsey,23,Wales,82,86,Arsenal,15000000.0,130000.0
117,184881,S. Feghouli,24,Algeria,82,86,Valencia CF,16500000.0,100000.0
118,180403,Willian,25,Brazil,82,84,Chelsea,17000000.0,125000.0
119,179784,B. Höwedes,26,Germany,82,83,FC Schalke 04,16000000.0,110000.0
120,176769,Jonas,30,Brazil,82,82,SL Benfica,15000000.0,105000.0
121,176676,Marcelo,26,Brazil,82,85,Real Madrid CF,16000000.0,150000.0
122,175943,D. Mertens,27,Belgium,82,85,Napoli,18500000.0,125000.0
123,173771,L. Piszczek,29,Poland,82,82,Borussia Dortmund,12500000.0,115000.0
124,172879,Sokratis,26,Greece,82,84,Borussia Dortmund,16000000.0,140000.0
125,172871,J. Vertonghen,27,Belgium,82,82,Tottenham Hotspur,14500000.0,125000.0
126,172723,A. Begović,27,Bosnia Herzegovina,82,82,Stoke City,15000000.0,105000.0
127,171877,M. Hamšik,26,Slovakia,82,84,Napoli,19500000.0,140000.0
128,170369,G. dos Santos,25,Mexico,82,85,LA Galaxy,19000000.0,100000.0
129,165580,Diego Alves,29,Brazil,82,82,Valencia CF,16000000.0,90000.0
130,165229,L. Koscielny,28,France,82,82,Arsenal,13500000.0,150000.0
131,164994,J. Błaszczykowski,28,Poland,82,82,Borussia Dortmund,15500000.0,155000.0
132,163705,S. Mandanda,29,France,82,82,Olympique de Marseille,16000000.0,100000.0
133,162409,G. Rossi,27,Italy,82,82,Fiorentina,18500000.0,135000.0
134,148119,I. Akinfeev,28,Russia,82,82,CSKA Moscow,15500000.0,125000.0
135,146954,Gabi,30,Spain,82,82,Atlético Madrid,13500000.0,125000.0
136,140601,N. Vidić,32,Serbia,82,82,Inter,9000000.0,125000.0
137,139068,Nani,27,Portugal,82,82,Sporting CP,16500000.0,105000.0
138,138449,Kaká,32,Brazil,82,82,Orlando City Soccer Club,13000000.0,40000.0
139,112253,J. Toulalan,30,France,82,82,AS Monaco,10500000.0,80000.0
140,106231,Aduriz,33,Spain,82,82,Athletic Club de Bilbao,10500000.0,75000.0
141,53612,P. Mertesacker,29,Germany,82,82,Arsenal,12500000.0,125000.0
142,48717,Júlio César,34,Brazil,82,82,SL Benfica,10500000.0,75000.0
143,20800,Danny,30,Portugal,82,82,Zenit St. Petersburg,13000000.0,105000.0
144,207664,C. Bacca,27,Colombia,81,81,Sevilla FC,13000000.0,100000.0
145,201942,Roberto Firmino,22,Brazil,81,86,TSG 1899 Hoffenheim,10500000.0,65000.0
146,201535,R. Varane,21,France,81,88,Real Madrid CF,8000000.0,95000.0
147,193352,R. Rodriguez,21,Switzerland,81,86,VfL Wolfsburg,8000000.0,65000.0
148,193116,M. Gonalons,25,France,81,84,Olympique Lyonnais,10500000.0,75000.0
149,191180,J. Pastore,25,Argentina,81,86,Paris Saint-Germain,12000000.0,105000.0
150,189963,W. Bony,25,Ivory Coast,81,84,Manchester City,13500000.0,105000.0
151,189712,K. Strootman,24,Netherlands,81,85,Roma,12000000.0,75000.0
152,189513,Parejo,25,Spain,81,86,Valencia CF,12000000.0,75000.0
153,189509,Thiago,23,Spain,81,85,FC Bayern Munich,10500000.0,105000.0
154,189461,J. Wilshere,22,England,81,84,Arsenal,9500000.0,95000.0
155,189332,Jordi Alba,25,Spain,81,85,FC Barcelona,11000000.0,105000.0
156,188567,P. Aubameyang,25,Gabon,81,83,Borussia Dortmund,13500000.0,105000.0
157,188081,Alex Teixeira,24,Brazil,81,84,Shakhtar Donetsk,13000000.0,55000.0
158,185221,Luiz Gustavo,26,Brazil,81,82,VfL Wolfsburg,10500000.0,100000.0
159,184943,Ramires,27,Brazil,81,81,Chelsea,10000000.0,120000.0
160,184432,Azpilicueta,24,Spain,81,83,Chelsea,10500000.0,95000.0
161,184431,S. Giovinco,27,Italy,81,81,Toronto FC,13000000.0,90000.0
162,184111,C. Benteke,23,Belgium,81,84,Aston Villa,12000000.0,80000.0
163,183556,N. Subotić,25,Serbia,81,83,Borussia Dortmund,11000000.0,105000.0
164,181820,S. Jovetić,24,Montenegro,81,84,Manchester City,13000000.0,105000.0
166,178518,R. Nainggolan,26,Belgium,81,84,Roma,12500000.0,90000.0
167,178372,B. Ivanović,30,Serbia,81,81,Chelsea,8000000.0,100000.0
168,178224,J. Hernández,26,Mexico,81,83,Real Madrid CF,14000000.0,130000.0
169,177683,Y. Sommer,25,Switzerland,81,84,Borussia Mönchengladbach,11000000.0,60000.0
170,177457,L. Bender,25,Germany,81,83,Bayer 04 Leverkusen,12000000.0,85000.0
171,177388,D. Payet,27,France,81,82,Olympique de Marseille,13000000.0,110000.0
172,177358,M. Schneiderlin,24,France,81,85,Southampton,10000000.0,60000.0
173,177326,M. Valbuena,29,France,81,81,Dinamo Moscow,11500000.0,95000.0
174,172610,Leandro Castán,27,Brazil,81,82,Roma,10500000.0,90000.0
175,170797,N. Şahin,25,Turkey,81,83,Borussia Dortmund,12000000.0,105000.0
176,170733,Gervinho,27,Ivory Coast,81,81,Roma,12000000.0,110000.0
177,164468,G. Cahill,28,England,81,81,Chelsea,9500000.0,110000.0
178,164169,Filipe Luís,28,Brazil,81,81,Chelsea,9500000.0,110000.0
179,163631,L. Baines,29,England,81,81,Everton,9000000.0,80000.0
180,161956,Borja Valero,29,Spain,81,81,Fiorentina,10500000.0,70000.0
181,158625,Dante,30,Brazil,81,81,FC Bayern Munich,8000000.0,100000.0
182,155897,C. Dempsey,31,United States,81,81,Seattle Sounders FC,10000000.0,75000.0
183,153244,A. Gignac,28,France,81,81,Olympique de Marseille,12000000.0,110000.0
184,146748,Diego López,32,Spain,81,81,Milan,9000000.0,100000.0
185,146536,Jesús Navas,28,Spain,81,81,Manchester City,11000000.0,125000.0
186,139968,V. Enyeama,31,Nigeria,81,81,LOSC Lille,10000000.0,55000.0
187,135507,Fernandinho,29,Brazil,81,81,Manchester City,10500000.0,100000.0
188,49370,T. Motta,31,Italy,81,81,Paris Saint-Germain,6500000.0,100000.0
189,31432,D. Drogba,36,Ivory Coast,81,81,Montreal Impact,1300000.0,50000.0
190,13743,S. Gerrard,34,England,81,81,LA Galaxy,2800000.0,60000.0
191,9676,S. Eto'o,33,Cameroon,81,81,Sampdoria,7500000.0,55000.0
192,2196,R. Weidenfeller,33,Germany,81,81,Borussia Dortmund,8500000.0,80000.0
193,212218,A. Laporte,20,France,80,85,Athletic Club de Bilbao,8000000.0,60000.0
195,207865,Marquinhos,20,Brazil,80,87,Paris Saint-Germain,8000000.0,80000.0
196,202857,K. Bellarabi,24,Germany,80,83,Bayer 04 Leverkusen,12000000.0,80000.0
197,202652,R. Sterling,19,England,80,86,Liverpool,10000000.0,100000.0
198,202166,J. Draxler,20,Germany,80,85,FC Schalke 04,9500000.0,65000.0
199,200454,Paco Alcácer,20,Spain,80,86,Valencia CF,10500000.0,55000.0
200,199987,J. Cillessen,25,Netherlands,80,84,Ajax,11000000.0,60000.0
201,199482,A. Lopes,23,Portugal,80,85,Olympique Lyonnais,9500000.0,60000.0
202,199434,D. Tadić,25,Serbia,80,82,Southampton,12000000.0,65000.0
203,198329,Rodrigo,23,Spain,80,86,Valencia CF,12000000.0,85000.0
204,197242,G. Krychowiak,24,Poland,80,84,Sevilla FC,10000000.0,60000.0
205,196432,E. Pérez,28,Argentina,80,80,Valencia CF,11000000.0,90000.0
206,193532,G. Medel,26,Chile,80,82,Inter,10500000.0,110000.0
207,193348,X. Shaqiri,22,Switzerland,80,84,Inter,10500000.0,100000.0
208,193130,A. Schürrle,23,Germany,80,83,VfL Wolfsburg,10500000.0,90000.0
209,192883,H. Mkhitaryan,25,Armenia,80,83,Borussia Dortmund,12000000.0,100000.0
210,192620,H. Badstuber,25,Germany,80,82,FC Bayern Munich,11000000.0,105000.0
211,192593,D. Subašić,29,Croatia,80,80,AS Monaco,11500000.0,55000.0
212,192505,R. Lukaku,21,Belgium,80,86,Everton,10500000.0,85000.0
213,191032,G. Töre,22,Turkey,80,85,Beşiktaş JK,10500000.0,45000.0
214,190972,E. Salvio,23,Argentina,80,83,SL Benfica,10500000.0,80000.0
215,190547,K. Glik,26,Poland,80,82,Torino,11000000.0,60000.0
216,190483,Douglas Costa,23,Brazil,80,84,Shakhtar Donetsk,12000000.0,55000.0
217,188943,K. Trapp,23,Germany,80,84,Eintracht Frankfurt,9500000.0,60000.0
218,188428,S. Doumbia,26,Ivory Coast,80,82,Roma,14000000.0,100000.0
219,188253,J. McCarthy,23,Republic of Ireland,80,83,Everton,8500000.0,75000.0
220,188005,Camacho,24,Spain,80,83,Málaga CF,10000000.0,45000.0
221,186953,O. Kıvrak,26,Turkey,80,82,Trabzonspor,11500000.0,75000.0
222,186627,M. Balotelli,23,Italy,80,83,Liverpool,12000000.0,130000.0
223,186547,M. Musacchio,23,Argentina,80,86,Villarreal CF,9000000.0,45000.0
224,185020,José Callejón,27,Spain,80,82,Napoli,13000000.0,100000.0
225,184344,L. Bonucci,27,Italy,80,82,Juventus,10500000.0,110000.0
226,183899,P. Piatti,25,Argentina,80,84,Valencia CF,12000000.0,85000.0
227,183285,M. Sakho,24,France,80,81,Liverpool,10500000.0,105000.0
228,182629,Beto,32,Portugal,80,80,Sevilla FC,9000000.0,70000.0
229,182495,M. Cáceres,27,Uruguay,80,82,Juventus,10500000.0,110000.0
230,180819,A. Lallana,26,England,80,81,Liverpool,14000000.0,125000.0
231,180216,S. Coleman,25,Republic of Ireland,80,82,Everton,11000000.0,75000.0
232,179752,O. Cardozo,31,Paraguay,80,80,Trabzonspor,10000000.0,75000.0
233,179527,L. Rémy,27,France,80,80,Chelsea,13000000.0,130000.0
234,178750,Sergio Asenjo,25,Spain,80,83,Villarreal CF,11000000.0,45000.0
235,178562,E. Banega,26,Argentina,80,85,Sevilla FC,14000000.0,100000.0
236,178509,O. Giroud,27,France,80,80,Arsenal,13000000.0,130000.0
237,178005,Rui Patrício,26,Portugal,80,83,Sporting CP,11500000.0,75000.0
238,177644,Kiko Casilla,27,Spain,80,80,RCD Espanyol,10500000.0,75000.0
239,177458,S. Bender,25,Germany,80,82,Borussia Dortmund,10500000.0,95000.0
240,177413,A. Witsel,25,Belgium,80,85,Zenit St. Petersburg,12000000.0,75000.0
241,176993,Bojan,23,Spain,80,83,Stoke City,12000000.0,70000.0
242,173426,S. Mignolet,26,Belgium,80,80,Liverpool,11500000.0,120000.0
243,172175,K. Mirallas,26,Belgium,80,80,Everton,12500000.0,95000.0
244,167943,Y. Cabaye,28,France,80,80,Paris Saint-Germain,11000000.0,120000.0
245,167905,A. Valencia,28,Ecuador,80,80,Manchester United,11000000.0,125000.0
246,167431,G. Castro,27,Germany,80,81,Bayer 04 Leverkusen,12000000.0,90000.0
247,166706,M. Škrtel,29,Slovakia,80,80,Liverpool,9000000.0,100000.0
248,164859,T. Walcott,25,England,80,82,Arsenal,12000000.0,110000.0
249,164435,M. Boussoufa,29,Morocco,80,80,Lokomotiv Moscow,11500000.0,70000.0
250,162131,Llorente,29,Spain,80,80,Juventus,11500000.0,110000.0
251,159147,L. Perrin,28,France,80,80,AS Saint-Étienne,9500000.0,75000.0
252,158963,L. Biglia,28,Argentina,80,80,Lazio,9000000.0,90000.0
253,158626,M. Debuchy,28,France,80,80,Arsenal,9500000.0,120000.0
254,157503,A. Song,26,Cameroon,80,80,West Ham United,10500000.0,85000.0
255,157481,Raúl Albiol,28,Spain,80,80,Napoli,9500000.0,90000.0
256,152999,R. Palacio,32,Argentina,80,80,Inter,9000000.0,105000.0
257,152039,D. Agger,29,Denmark,80,80,Brøndby IF,9000000.0,65000.0
258,150418,M. Gomez,28,Germany,80,80,Fiorentina,12000000.0,110000.0
259,148711,Luisão,33,Brazil,80,80,SL Benfica,4900000.0,50000.0
260,147782,I. Denisov,30,Russia,80,80,Dinamo Moscow,7500000.0,70000.0
261,143632,V. Demirel,32,Turkey,80,80,Fenerbahçe SK,9000000.0,55000.0
262,142750,L. González,33,Argentina,80,80,River Plate,6500000.0,35000.0
263,137262,S. Kießling,30,Germany,80,80,Bayer 04 Leverkusen,10500000.0,80000.0
264,136138,Diego,29,Brazil,80,80,Fenerbahçe SK,11500000.0,80000.0
265,136130,Alex,32,Brazil,80,80,Milan,6500000.0,100000.0
266,116494,C. Carrasso,32,France,80,80,Girondins de Bordeaux,9000000.0,65000.0
267,115533,D. Benaglio,30,Switzerland,80,80,VfL Wolfsburg,10500000.0,80000.0
268,113422,David Villa,32,Spain,80,80,New York City Football Club,9000000.0,45000.0
269,112316,J. Mathieu,30,France,80,80,FC Barcelona,8000000.0,95000.0
270,110677,Moyá,30,Spain,80,80,Atlético Madrid,10500000.0,80000.0
271,53914,P. Jagielka,31,England,80,80,Everton,7500000.0,70000.0
272,50542,J. Defoe,31,England,80,80,Sunderland,10000000.0,65000.0
273,49369,Fernando Torres,30,Spain,80,80,Atlético Madrid,10500000.0,110000.0
274,30110,D. Berbatov,33,Bulgaria,80,80,AS Monaco,7500000.0,55000.0
275,24630,José Reina,31,Spain,80,80,FC Bayern Munich,10000000.0,95000.0
276,20775,Quaresma,30,Portugal,80,80,FC Porto,10500000.0,80000.0
277,11141,M. Klose,36,Germany,80,80,Lazio,1300000.0,80000.0
278,8473,T. Rosický,33,Czech Republic,80,80,Arsenal,7500000.0,85000.0
279,4098,Tiago,33,Portugal,80,80,Atlético Madrid,6500000.0,80000.0
280,1238,F. Totti,37,Italy,80,80,Roma,1200000.0,70000.0
281,216594,N. Fékir,20,France,79,86,Olympique Lyonnais,7500000.0,55000.0
282,207566,William Carvalho,22,Portugal,79,86,Sporting CP,5000000.0,50000.0
283,205566,Alberto Moreno,21,Spain,79,84,Liverpool,5500000.0,70000.0
284,204963,Carvajal,22,Spain,79,83,Real Madrid CF,5500000.0,85000.0
285,204525,Iñigo Martínez,23,Spain,79,83,Real Sociedad,6500000.0,60000.0
286,202556,M. Depay,20,Netherlands,79,87,PSV,6500000.0,55000.0
287,201862,M. Rojo,24,Argentina,79,82,Manchester United,7500000.0,105000.0
288,200610,K. Volland,21,Germany,79,84,TSG 1899 Hoffenheim,6500000.0,55000.0
289,199715,Vitolo,24,Spain,79,82,Sevilla FC,8000000.0,65000.0
290,199626,André André,24,Portugal,79,82,Vitória Guimarães,8000000.0,45000.0
291,199561,Nolito,27,Spain,79,79,RC Celta de Vigo,8000000.0,70000.0
292,199503,G. Xhaka,21,Switzerland,79,83,Borussia Mönchengladbach,6500000.0,50000.0
293,199304,Danilo,22,Brazil,79,85,FC Porto,5500000.0,65000.0
294,198219,L. Insigne,23,Italy,79,85,Napoli,8000000.0,85000.0
295,198176,S. de Vrij,22,Netherlands,79,84,Lazio,5500000.0,75000.0
296,196150,T. Gutiérrez,29,Colombia,79,79,River Plate,8000000.0,65000.0
297,195086,D. Lovren,24,Croatia,79,81,Liverpool,7500000.0,95000.0
298,193476,R. Cabella,24,France,79,83,Newcastle United,8000000.0,80000.0
299,193061,R. Pereyra,23,Argentina,79,85,Juventus,8000000.0,95000.0
300,193041,K. Navas,27,Costa Rica,79,79,Real Madrid CF,7500000.0,120000.0
301,192774,K. Manolas,23,Greece,79,84,Roma,6500000.0,60000.0
302,192615,M. Baša,31,Montenegro,79,79,LOSC Lille,5000000.0,55000.0
303,192387,C. Immobile,24,Italy,79,83,Borussia Dortmund,9000000.0,105000.0
304,191740,Ander Herrera,24,Spain,79,84,Manchester United,8000000.0,95000.0
305,190815,D. Blind,24,Netherlands,79,83,Manchester United,7000000.0,105000.0
306,190584,Illarramendi,24,Spain,79,84,Real Madrid CF,8000000.0,95000.0
307,190531,E. Mangala,23,France,79,83,Manchester City,6500000.0,95000.0
308,190286,Canales,23,Spain,79,83,Real Sociedad,8000000.0,70000.0
309,189690,Guaita,27,Spain,79,80,Getafe CF,7500000.0,75000.0
310,189575,Muniaín,21,Spain,79,84,Athletic Club de Bilbao,6500000.0,75000.0
311,189250,S. Rondón,24,Venezuela,79,82,Zenit St. Petersburg,9000000.0,85000.0
312,189156,Daniel Carriço,25,Portugal,79,79,Sevilla FC,7500000.0,60000.0
313,189117,R. Bürki,23,Switzerland,79,83,SC Freiburg,6500000.0,45000.0
314,188829,N. Nkoulou,24,Cameroon,79,82,Olympique de Marseille,7500000.0,85000.0
315,188803,Taison,26,Brazil,79,80,Shakhtar Donetsk,9500000.0,70000.0
316,187735,A. Dzagoev,24,Russia,79,84,CSKA Moscow,9000000.0,85000.0
317,187072,L. Stindl,25,Germany,79,81,Hannover 96,9500000.0,70000.0
318,186832,K. Asamoah,25,Ghana,79,83,Juventus,8500000.0,100000.0
319,186524,F. Djordjevic,26,Serbia,79,82,Lazio,9500000.0,85000.0
320,186148,R. Zieler,25,Germany,79,83,Hannover 96,7500000.0,60000.0
321,185239,O. Toprak,24,Turkey,79,82,Bayer 04 Leverkusen,7500000.0,75000.0
322,184267,Y. Brahimi,24,Algeria,79,85,FC Porto,8000000.0,85000.0
323,184120,Bruno,30,Spain,79,79,Villarreal CF,6500000.0,55000.0
324,183711,J. Henderson,24,England,79,84,Liverpool,8000000.0,95000.0
325,183666,Roberto,28,Spain,79,79,Olympiakos CFP,7500000.0,60000.0
326,183574,M. Kruse,26,Germany,79,81,Borussia Mönchengladbach,9500000.0,90000.0
327,183569,E. Choupo-Moting,25,Cameroon,79,82,FC Schalke 04,9500000.0,85000.0
328,182879,B. Dzsudzsák,27,Hungary,79,81,Dinamo Moscow,8000000.0,105000.0
329,181786,V. Ćorluka,28,Croatia,79,79,Lokomotiv Moscow,6500000.0,75000.0
330,181458,I. Perišić,25,Croatia,79,82,VfL Wolfsburg,8500000.0,80000.0
331,180826,Luiz Adriano,27,Brazil,79,79,Shakhtar Donetsk,9000000.0,70000.0
332,180432,Hernanes,29,Brazil,79,79,Inter,7000000.0,100000.0
333,179875,D. N'Doye,29,Senegal,79,79,Hull City,8000000.0,65000.0
334,179783,R. Fährmann,25,Germany,79,82,FC Schalke 04,7500000.0,75000.0
335,179645,S. Kjær,25,Denmark,79,80,LOSC Lille,7500000.0,60000.0
